OID_,Join_Count,TARGET_FID,GlobalID,COR_STREET,COR_BEGIN_,COR_END_DE,ST_TYPE_ST,COR_LENGTH,COR_ST_TYP,COR_WIDTH,DIRECTION_,LANE_COUNT,LEAF_ID,yr_repave,surface,street_id,duke_poles,lite_poles,sidewalks,any_poles,treat_year,prev_treat,treat_25,potential,sqyd_est,BUFF_DIST,ORIG_FID,pointid,grid_code,Shape_Length,Shape_Area
11523,1,11523,32f743f7-c9a1-4b34-8359-3a500655c527,RIDGEGATE,CDS N.,CLUBVALLEY WY,Dr,320.000000000000000,8.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,782.222222222222172,35.000000000000000,11522,25757,6,0.004045078543155,0.000001065058325
11524,1,11524,e2bc38c3-dea5-401f-a81b-6d796ee503df,QUITMAN,STEINER TR,PERKINS RIDGE RD,Tr,267.000000000000000,20.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,919.666666666666742,35.000000000000000,11523,102098,6,0.003990336362552,0.000000943931651
11525,1,11525,78553db6-4047-40ac-80c4-7e7819132e87,BEACH PLUM,CASHEW DR,CDS,Ct,120.000000000000000,6.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,2008.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,293.333333333333314,35.000000000000000,11524,42462,6,0.002931972066646,0.000000629743459
11526,1,11526,cac775dd-a23d-47f1-944b-14f4b62a6589,RIDGEGATE,CLUBVALLEY WY,CDS S.,Dr,410.000000000000000,8.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1002.222222222222058,35.000000000000000,11525,26538,6,0.004540416558904,0.000001263104860
11527,1,11527,b3b862bc-fb52-48b5-be64-6cdd25606356,SHEPHERD VALLEY,REVELATION ST,FOLLOW ME WY,St,1036.000000000000000,18.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2992.888888888888687,35.000000000000000,11526,100090,6,0.008650409925762,0.000002574106703
11528,1,11528,98c6f766-601e-402c-91a9-1710b0f73796,CASHEW,BEACH PLUM CT,FORESTVILLE RD,Dr,210.000000000000000,8.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,1A,2008.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,723.333333333333371,35.000000000000000,11527,42462,6,0.003474013453948,0.000000836132968
11529,1,11529,5b327070-6c19-4eba-a561-acda5024dd77,SUNBRIGHT,EASTERN BRANCH RD,SUNNYBROOK RD,Ln,328.000000000000000,10.000000000000000,36.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1312.000000000000000,35.000000000000000,11528,95811,6,0.004295043638779,0.000001060944969
11530,1,11530,84c340c6-19ec-4034-9e39-afb795f1a2c3,REVELATION,BEG PVMT,SHEPHERD VALLEY ST,St,148.000000000000000,18.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,345.333333333333371,35.000000000000000,11529,100090,6,0.003188878996536,0.000000702307079
11531,1,11531,ec2d056f-cd54-4727-964a-9e4f9502cb40,CASHEW,MANGROVE DR,BEACH PLUM CT,Dr,627.000000000000000,8.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,1A,2008.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2159.666666666666970,35.000000000000000,11530,42460,6,0.006314843533536,0.000001693141118
11532,1,11532,8ac9a888-ca74-4b7e-a200-5cd943f6f331,SOMMERWELL,MARVINO LN,BILLINGSWORTH WY,St,950.000000000000000,18.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2322.222222222222172,35.000000000000000,11531,38315,6,0.007665015486231,0.000002408893431
11533,1,11533,dd6a85d8-918a-45c5-8711-717eed45d7b8,REVELATION,SHEPHERD VALLEY ST,COMMUNION CT,St,503.000000000000000,18.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1173.666666666666515,35.000000000000000,11532,100090,6,0.005559416774473,0.000001441988473
11534,1,11534,3c51908c-904a-4d87-9765-9cd36686d2b4,CASHEW,POTTHAST CT,MANGROVE DR,Dr,336.000000000000000,8.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,1A,2008.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1157.333333333333485,35.000000000000000,11533,42459,6,0.004507579492028,0.000001107443948
11535,1,11535,d70e9422-832b-4948-87a2-c5956a20991c,BILLINGSWORTH,SOMMERWELL ST,MARVINO LN,Wy,175.000000000000000,22.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,427.777777777777771,35.000000000000000,11534,39095,6,0.003412038328157,0.000000769695815
11536,1,11536,0a431a03-7166-4703-8d41-ae229cd962f6,BENTLEY,CARLTON DR,PERRY CREEK RD,Cr,1247.000000000000000,5.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2909.666666666666970,35.000000000000000,11535,40476,6,0.009828103136269,0.000003034361269
11537,1,11537,46da92f0-bf8a-4cfe-9134-b2f96dbb9656,CASHEW,WAXLEAF LN,POTTHAST CT,Dr,678.000000000000000,8.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2335.333333333333485,35.000000000000000,11536,42456,6,0.006770720210880,0.000001821589935
11538,1,11538,1c794596-aff3-4e86-b7bb-8e85c058ba84,SUNBRIGHT,STONEY SPRING DR,EASTERN BRANCH RD,Ln,942.000000000000000,10.000000000000000,36.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,3768.000000000000000,35.000000000000000,11537,95417,6,0.008443509825377,0.000002367823825
11539,1,11539,08cbfbd7-8195-47bc-a8fc-23efbce4a7b3,CARLTON,FOX RD,PAROTT DR,Dr,654.000000000000000,8.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1526.000000000000000,35.000000000000000,11538,43984,11,0.006089232401659,0.000001767457956
11540,1,11540,e70947a8-d084-4ca8-a41b-316cac4b3c8a,CASHEW,MANGROVE DR,WAXLEAF LN,Dr,1368.000000000000000,8.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,4712.000000000000000,35.000000000000000,11539,42454,6,0.010283699497013,0.000003250253926
11541,1,11541,aa51f28f-d514-4ac1-bd1b-ec6e0400f304,MARVINO,SOMMERWELL ST,COUNTRY TR,Ln,600.000000000000000,10.000000000000000,36.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2400.000000000000000,35.000000000000000,11540,37535,6,0.005574452666107,0.000001646588074
11542,1,11542,f0bd4f3f-1b6c-4c23-94c2-41e457dbea54,CARLTON,PAROTT DR,ASHLEY DR,Dr,450.000000000000000,8.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1050.000000000000000,35.000000000000000,11541,43205,6,0.004912926037356,0.000001351025261
11543,1,11543,06d25df4-1968-4f81-80ad-35652773f871,CASHEW,TOYON DR,MANGROVE DR,Dr,562.000000000000000,8.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1935.777777777778056,35.000000000000000,11542,43623,6,0.005411108971649,0.000001559953989
11544,1,11544,2240e5d5-ec71-4d3c-a16d-40850fbc4dd6,SUNBRIGHT,SUNNY COVE DR N.,STONEY SPRING DR,Ln,710.000000000000000,10.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2445.555555555555657,35.000000000000000,11543,95416,6,0.006854415914889,0.000001882028281
11545,1,11545,cdef2a0a-7c88-4e76-95af-431d6c717fd9,CARLTON,ASHLEY DR,PILGRIM RD,Dr,450.000000000000000,8.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1050.000000000000000,35.000000000000000,11544,42816,6,0.004893520633284,0.000001341358945
11546,1,11546,f84c1e07-9f5c-45bd-8ded-36eb00d2957f,CASHEW,SHADBUSH ST,TOYON DR,Dr,468.000000000000000,8.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1612.000000000000000,35.000000000000000,11545,44012,6,0.004794101324979,0.000001375027541
11547,1,11547,3b1ec696-f5e4-444f-b5bb-c57fcbbcf90a,MARVINO,BILLINGSWORTH WY,SOMMERWELL ST,Ln,775.000000000000000,10.000000000000000,36.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,3100.000000000000000,35.000000000000000,11546,38315,6,0.006502630410124,0.000002034638656
11548,1,11548,8767425e-0542-4446-ae7a-fbed1a1832b2,CARLTON,PILGRIM RD,PERRY CR,Dr,542.000000000000000,8.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1264.666666666666515,35.000000000000000,11547,42427,6,0.005430154989098,0.000001534863983
11549,1,11549,80ed8a92-be9f-4bc6-9d81-2f2b55c56b7a,CASHEW,BLUE BLOSSOM DR,SHADBUSH ST,Dr,493.000000000000000,8.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1698.111111111111313,35.000000000000000,11548,44402,6,0.004930338172373,0.000001435925751
11550,1,11550,145441fb-f085-4024-810f-1bf25abdb909,SUNBRIGHT,SUNNY COVE DR S.,SUNNY COVE DR N.,Ln,958.000000000000000,10.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,3299.777777777777828,35.000000000000000,11549,95804,11,0.007839989590831,0.000002417071390
11551,1,11551,55e220fe-370f-47b3-aa38-104de84a5bd1,CARLTON,PERRY CR,BENTLEY CR,Dr,620.000000000000000,8.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1446.666666666666515,35.000000000000000,11550,41648,12,0.005684095514246,0.000001670395189
11552,1,11552,2f985ad8-a113-4595-aa3c-ed16208b4f19,BLUE BLOSSOM,SAGUARO CT,CHOKECHERRY LN,Dr,288.000000000000000,8.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,832.000000000000000,35.000000000000000,11551,44788,6,0.003853629251537,0.000000997476003
11553,1,11553,4b85f260-bbef-45ba-a981-1731440e3bf9,MARVINO,GLENWOOD AVE,BILLINGSWORTH WY,Ln,414.000000000000000,10.000000000000000,36.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1656.000000000000000,35.000000000000000,11552,39095,6,0.004612553544958,0.000001234175530
11554,1,11554,5bc3d187-21bb-400b-92ae-cea9a9fa08df,PERRY,CARLTON DR,CDS,Cr,266.000000000000000,5.000000000000000,20.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,591.111111111111200,35.000000000000000,11553,42037,12,0.003983316911232,0.000000962722859
11555,1,11555,15dab98f-a761-4b10-b1ae-e497d92e2451,BLUE BLOSSOM,CHOKECHERRY LN,LODGEPOLE LN,Dr,395.000000000000000,8.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1141.111111111110858,35.000000000000000,11554,44398,6,0.004389976430327,0.000001226721119
11556,1,11556,05e059df-cb10-49cd-a966-8f2f7094b48e,STONEY SPRING,SUNBRIGHT LN,EASTERN BRANCH RD,Dr,245.000000000000000,8.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,707.777777777777715,35.000000000000000,11555,95417,6,0.003598304929792,0.000000918994668
11557,1,11557,90e21125-5681-4cd9-85c5-198af80d6ee5,ASHLEY,CARLTON DR,HAVENWOOD DR,Dr,1134.000000000000000,8.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2646.000000000000000,35.000000000000000,11556,42033,6,0.008900288107488,0.000002783976769
11558,1,11558,cf7dd035-ab03-422e-acd0-5195929a9eaa,BLUE BLOSSOM,LODGEPOLE LN,TOYON DR,Dr,382.000000000000000,8.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1103.555555555555429,35.000000000000000,11557,44008,6,0.004313685927208,0.000001197174590
11559,1,11559,408d74c9-83d6-4746-af06-aff21407de0e,OAKTHORNE,CDS E.,HOLM OAK LN,Wy,219.000000000000000,22.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,535.333333333333258,35.000000000000000,11558,38342,6,0.003762269725114,0.000000883490239
11560,1,11560,6e7f6874-ef39-47a1-9c82-367c7d98686c,HAVENWOOD,FOX BLUFF CT,GARRETT CT,Dr,159.000000000000000,8.000000000000000,31.000000000000000,0.000000000000000,2.000000000000000,1A,2016.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,547.666666666666742,35.000000000000000,11559,42421,6,0.003184648618763,0.000000716176077
11561,1,11561,2e8a645c-9e89-4a92-bf92-a87895117d1c,BLUE BLOSSOM,TOYON DR,LANDINGFALLS LN,Dr,309.000000000000000,8.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,2014.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,892.666666666666629,35.000000000000000,11560,43618,6,0.003871383051589,0.000001025809038
11562,1,11562,1c5454bb-7c55-4fb6-8d66-31cdc5b1f097,STONEY SPRING,EASTERN BRANCH RD,DIAMOND SPRINGS DR,Dr,428.000000000000000,8.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1236.444444444444343,35.000000000000000,11561,95807,6,0.004554619000114,0.000001288684097
11563,1,11563,98c22fc2-f1c7-4681-9ef1-60109a91b11d,HAVENWOOD,GARRETT CT,PAROTT DR,Dr,200.000000000000000,8.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,466.666666666666686,35.000000000000000,11562,42421,6,0.003480782603223,0.000000807961072
11564,1,11564,74e286c0-9587-4ccc-afa0-3a3902bdafa5,SAGURO,BLUE BLOSSOM DR,CDS,Ct,108.000000000000000,6.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,264.000000000000000,35.000000000000000,11563,45178,6,0.002898114775991,0.000000619981045
11565,1,11565,8f2c7b3f-7665-4ecd-8d6e-39600001021d,STONEY SPRING,DIAMOND SPRING DR,END PVMT #2308,Dr,130.000000000000000,8.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,375.555555555555543,35.000000000000000,11564,96197,6,0.002932686628760,0.000000661733020
11566,1,11566,743f8eeb-3989-40f8-a2cd-1b287290383b,HAVENWOOD,PAROTT DR,BENTLEY WOOD LN,Dr,224.000000000000000,8.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,522.666666666666742,35.000000000000000,11565,42422,6,0.003639783015432,0.000000852043037
11567,1,11567,27eff959-822a-4284-9da1-eef17f959f71,LODGEPOLE,CHOKECHERRY LN,BLUE BLOSSOM DR,Ln,269.000000000000000,10.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,657.555555555555543,35.000000000000000,11566,44791,6,0.003695578947743,0.000000957629448
11568,1,11568,0dc467ca-2d15-46cd-97ce-5c99b32c205e,EASTERN BRANCH,STONEY SPRING DR,SUNBRIGHT LN,Rd,997.000000000000000,15.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2326.333333333333030,35.000000000000000,11567,95807,6,0.008729423771002,0.000002500364515
11569,1,11569,c6c8cbd3-8071-4e2f-83c4-e426803e327f,HAVENWOOD,BENTLEY WOOD LN,ASHLEY DR,Dr,280.000000000000000,8.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,653.333333333333258,35.000000000000000,11568,42033,6,0.004052084036632,0.000000982177762
11570,1,11570,0548ad18-2ad0-4547-aa8e-cae38aec59a4,LODGEPOLE,BLUE BLOSSOM DR,CHOKECHERRY LN,Ln,967.000000000000000,10.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2363.777777777777374,35.000000000000000,11569,44400,6,0.008209070088410,0.000002425922000
11571,1,11571,d7ccd8b7-8749-4724-aa8c-33834b08546c,JACKSON DANE,COUNTRY TR,SAN GABRIEL ST,Ln,536.000000000000000,10.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1310.222222222222172,35.000000000000000,11570,37146,6,0.005327494771524,0.000001499512980
11572,1,11572,4a0625b1-d6d3-486f-a5d0-0eece679c4a3,HAVENWOOD,ASHLEY DR,PILGRIM RD,Dr,510.000000000000000,8.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1190.000000000000000,35.000000000000000,11571,42033,6,0.005608439781112,0.000001466771562
11573,1,11573,da80a8fa-e0ab-4fd4-aeab-51f8cf28e724,LODGEPOLE,MASSEY RIDGE CT,BLUE BLOSSOM DR,Ln,280.000000000000000,10.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,684.444444444444343,35.000000000000000,11572,44008,6,0.004109172755341,0.000000981377296
11574,1,11574,6a7b97db-2a63-42ad-87ff-327938c8fca8,EASTERN BRANCH,SUNBRIGHT LN,END PVMT #3630,Rd,310.000000000000000,15.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,757.777777777777715,35.000000000000000,11573,95421,6,0.004094377585878,0.000001037699941
11575,1,11575,53915ace-7729-4d4e-8435-8d9dd33c4c27,PAROTT,CARLTON DR,PARK PL,Dr,769.000000000000000,8.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1794.333333333333258,35.000000000000000,11574,43203,6,0.006936424862395,0.000002020246004
11576,1,11576,b057b65c-dbbd-49c0-8c91-5af1184ce0a0,CHOKECHERRY,BLUE BLOSSOM DR,FAN PALM CT,Ln,258.000000000000000,10.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,630.666666666666629,35.000000000000000,11575,44789,6,0.003941676609956,0.000000932425794
11577,1,11577,e9f9e704-3a34-4362-bad0-0790d5ea406a,SAN GABRIEL,JACKSON DANE DR,COUNTRY TR,St,780.000000000000000,18.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1906.666666666666515,35.000000000000000,11576,37147,6,0.006667950930751,0.000002016034801
11578,1,11578,ff3e5d7e-c153-4677-93c2-ad6410558469,PAROTT,PARK PL,HAVENWOOD DR,Dr,588.000000000000000,8.000000000000000,20.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1306.666666666666742,35.000000000000000,11577,42422,6,0.005557808904742,0.000001616784750
11579,1,11579,3e81946e-8d2a-4762-88ec-90187b4c199e,CHOKECHERRY,FAN PALM CT,LODGEPOLE LN,Ln,430.000000000000000,10.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1051.111111111111086,35.000000000000000,11578,44790,6,0.005117528671884,0.000001315393414
11580,1,11580,2bb9c74a-b9f7-441d-b87b-1d8908a5495a,SHAKERS HEIGHTS,CDS,MONTE ALTO DR,Ln,355.000000000000000,10.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,867.777777777777715,35.000000000000000,11579,36372,6,0.004677660901141,0.000001163323129
11581,1,11581,377bdc30-fb74-459c-ad49-70cb6fb676cd,PARK,PAROTT DR,CDS,Pl,296.000000000000000,12.000000000000000,20.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,657.777777777777828,35.000000000000000,11580,43202,6,0.004106100848219,0.000001004179044
11582,1,11582,caa47b06-4b42-4bdb-b3d4-fb7d68f93811,FAN PALM,CHOKECHERRY LN,CDS,Ct,95.000000000000000,6.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,232.222222222222229,35.000000000000000,11581,44789,6,0.002776685235069,0.000000585541545
11583,1,11583,b09c85bf-ff6d-4dfc-88be-000206e11549,SHAKERS HEIGHTS,MONTE ALTO DR,SNOW HEIGHTS LN,Ln,700.000000000000000,10.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1711.111111111111086,35.000000000000000,11582,36369,6,0.006848924458556,0.000001847938157
11584,1,11584,9cdd17eb-2145-4cc6-8634-7df37f1495da,GARRETT,HAVENWOOD DR,CDS,Ct,254.000000000000000,6.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,620.888888888888914,35.000000000000000,11583,42421,6,0.003709792931341,0.000000915786717
11585,1,11585,4836f43b-3a72-4779-a01b-6ae88b024742,TOYON,BLUE BLOSSOM DR,CHOLLA CT,Dr,628.000000000000000,8.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,2014.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1535.111111111111086,35.000000000000000,11584,43619,6,0.006433367262241,0.000001738890474
11586,1,11586,20eae0da-efeb-483d-9f6e-4b0ba3ce52e3,MARTHONNA,CDS,AVENAL ST,Wy,90.000000000000000,22.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,260.000000000000000,35.000000000000000,11585,55677,6,0.002861188177512,0.000000600158854
