OBJECTID_1,Active,Street Surface ,COMMENT_STR,COR_BEGIN_DESC,Block Number,COR_COUNCIL_ID,COR_CURB_NUM_ID,COR_EDITNOTE,COR_END_DESC,Leaf Zone,Length(ft),MSD,COR_STREET_NAME,COR_ST_TYPE_ID,COR_SW_NUM_ID,COR_WAKE_ID,Width,County ID,DATE_UPDATE,DIRECTION_ID,EFF_YEAR,Functional Class,Lane Count,PMS_SECTION_ID,USER_UPDATE,COMMENT_ID,GIS ID,LAST_YEAR_CONSTR,Owner,TEMPO_BIRTH_DATE,TEMPO_EFF_BIRTH_DATE,TEMPO_EFF_DEATH_DATE,TKG_PROJ_GROUP_ID,COR_LAST_TRT_COMPL_DATE,COR_INVENTORY_DATE,COR_STREET_GROUP_NUM,AARB_ROADNO,LAST_YEAR_MAINT,LAST_YEAR_PRES,LAST_YEAR_RESURFACING,SE_ANNO_CAD_DATA,GLOBALID_1,COR_FACILITY_ID,COR_ACTIVE_CAT_ID,COR_MSD_ID,GlobalID,OBJECTID,PMS_SECTION_ID,Shape__Length,Leaf ID,ST_TYPE_STRING
3776,1,1,,EDENBURGH RD,300,5,1, ,CAMBRIDGE RD,0,479,0,LAKE BOONE,20,,42627,30,105,2/26/2020 12:00:00 AM,,,6,2,3136,,,3136,0,1317,3/25/2022 12:00:00 AM,,,127,,,0,LAKEBOONETR,0,0,1999,System.Byte[],{6c85d099-5c84-43fe-9684-aa195cd6abe4},22315,1,0,9c5aced5-86d9-4b8a-96e5-2bfdc6ba8e32,4454,3136,0.00142785090974524,1A,Tr
3777,1,1,,CLANTON ST,3900,4,2, ,KENT RD,0,1269,0,NEELEY,18,,20473,28,105,2/26/2020 12:00:00 AM,,,7,2,3966,,,3966,0,1317,3/25/2022 12:00:00 AM,,,3320,,,0,NEELEYST,0,0,1998,System.Byte[],{a61b7a8f-3270-4fd4-b27d-5bad3cfcbcb9},3475,1,0,7dfbea81-898c-40d9-96ff-e9aef19e5735,10680,3966,0.00430423185745033,1A,St
3778,1,1,,MONROE DR,1000,3,2, ,GLASCOCK ST,0,355,0,MADISON,18,,4308,22,105,2/26/2020 12:00:00 AM,,,7,2,3540,,,3540,0,1317,3/25/2022 12:00:00 AM,,,3019,,,0,MADISONST,0,0,1992,System.Byte[],{a307795a-2728-417b-bb27-1606ff871b43},5484,1,0,d0003fb2-9e9d-49bf-aa4d-cf8a1df3e0fe,2575,3540,0.001007047162547,1A,St
3779,1,1,,CAMBRIDGE RD,400,5,2, ,AGECROFT RD,0,472,0,LAKE BOONE,20,,39626,36,105,2/26/2020 12:00:00 AM,,,5,2,3137,,,3137,0,1317,3/25/2022 12:00:00 AM,,,127,,,0,LAKEBOONETR,0,0,2020,System.Byte[],{6cb95727-3043-406c-b3c0-2343a1cbbd14},17556,1,0,626ab0c3-7fcd-4857-bb3a-06f904c4580d,8104,3137,0.00159552328130924,1A,Tr
3780,1,1,,BEG PVMT #3521,3520,4,2, ,ELIZABETH ST,0,354,0,NEIL,18,,14734,26,105,2/26/2020 12:00:00 AM,,,7,2,3967,,,3967,0,1317,3/25/2022 12:00:00 AM,,,3322,,,0,NEILST,0,0,0,System.Byte[],{0c444e6f-dea9-4aa3-8d40-ea5cd9e5f423},8614,1,0,3acd1e0e-2172-4c97-80fe-b7e7cd749ba6,6959,3967,0.00111227854971312,1A,St
3781,1,1,,LYNN RD,6700,1,2, ,CDS,0,824,0,MAGNOLIA,6,,31058,26,105,2/26/2020 12:00:00 AM,,,7,2,3541,,,3541,0,1317,3/25/2022 12:00:00 AM,,,3025,,,0,MAGNOLIACT,0,0,0,System.Byte[],{952fec72-307f-4179-94cf-ff97ec5e19fa},1162,1,0,54ea304c-cbc2-48ab-9bc3-7f9c3ee3cf0d,4407,3541,0.00227435344600724,1A,Ct
3782,1,1,,AGECROFT RD,500,5,2, ,SUSSEX RD,0,211,0,LAKE BOONE,20,,34302,36,105,2/26/2020 12:00:00 AM,,,5,2,3138,,,3138,0,1317,3/25/2022 12:00:00 AM,,,127,,,0,LAKEBOONETR,0,0,2020,System.Byte[],{48c29762-c727-4f67-8837-ddc2667f5186},4110,1,0,bfd459b0-7bad-470c-959c-36945fc6e5af,3314,3138,0.00071130260296808,1A,Tr
3783,1,1,,ELIZABETH ST,3600,4,0, ,END PVMT #3701,0,200,0,NEIL,18,,3453,34,105,2/26/2020 12:00:00 AM,,,7,2,3968,,,3968,0,1317,3/25/2022 12:00:00 AM,,,3322,,,0,NEILST,0,0,0,System.Byte[],{16627164-c3b1-4496-89c4-fc6cc402ddb6},22424,1,0,54add8d3-f196-41f1-aa1f-6af5c2f69056,6806,3968,0.000821399819746718,1A,St
3784,1,1,,HILLSBOROUGH ST,0,4,2, ,END MAINT #20,0,553,0,MAIDEN,10,,11023,19,105,2/26/2020 12:00:00 AM,,,7,2,3542,,,3542,0,1317,3/25/2022 12:00:00 AM,,,3028,,,0,MAIDENLN,0,0,2005,System.Byte[],{b00ddd6f-15ec-4f00-8d7e-1c2113366438},3223,1,0,85e62b9f-6fa7-404d-bce7-0160fc4c79cd,11363,3542,0.00157429700018907,1A,Ln
3785,1,1,,SUSSEX RD,510,5,2, ,RUNNYMEDE RD,0,425,0,LAKE BOONE,20,,39627,36,105,2/26/2020 12:00:00 AM,,,5,2,3139,,,3139,0,1317,3/25/2022 12:00:00 AM,,,127,,,0,LAKEBOONETR,0,0,2020,System.Byte[],{bbad6311-00b5-4b4b-8be7-abeb8a958ecb},9768,1,0,e1921685-c3ff-4d3e-94a5-1c5952d2d1cc,303,3139,0.00141973096157895,1A,Tr
3786,1,1,,PARNELL DR,2100,3,2, ,LANSING ST,0,323,0,NELSON,18,,3890,23,105,2/26/2020 12:00:00 AM,,,7,2,3969,,,3969,0,1317,3/25/2022 12:00:00 AM,,,3325,,,0,NELSONST,0,0,2008,System.Byte[],{7d84b13e-ee7f-4fd3-acff-2b65bcf5136b},229,1,0,82f9291c-2211-4619-ae32-30b9c7bfcbfa,1981,3969,0.0010830926660159,1A,St
3787,1,1,,BASTION LN,3500,3,2, ,NEW BERN AVE,0,1586,0,MAITLAND,8,,3336,36,105,2/26/2020 12:00:00 AM,,,7,2,3543,,,3543,0,1317,3/25/2022 12:00:00 AM,,,3030,,,0,MAITLANDDR,0,0,2014,System.Byte[],{bc34ee4c-fea8-4df6-a35f-4fa15ef55b4d},15846,1,0,d9884f79-0245-458c-86b4-b3494a937b53,11337,3543,0.00517034193076553,1A,Dr
3788,1,1,,RUNNYMEDE RD,600,5,2, ,BROOKS AV,0,150,0,LAKE BOONE,20,,31491,36,105,2/26/2020 12:00:00 AM,,,5,2,3140,,,3140,0,1317,3/25/2022 12:00:00 AM,,,127,,,0,LAKEBOONETR,0,0,2020,System.Byte[],{a0a4fa1e-c5f5-45f3-b65c-aba21e86b9dc},11647,1,0,eb52402b-9137-4452-99cf-e76353c20caf,1517,3140,0.000500859156438895,1A,Tr
3789,1,1,,LANSING ST,2200,3,2, ,WALTON ST,0,333,0,NELSON,18,,6738,23,105,2/26/2020 12:00:00 AM,,,7,2,3970,,,3970,0,1317,3/25/2022 12:00:00 AM,,,3325,,,0,NELSONST,0,0,2008,System.Byte[],{4eb3efa1-d8f3-4490-af5d-fc83a9820577},18715,1,0,b8497cac-a14c-4f91-9d8a-219a3bc86555,8405,3970,0.0010670897353696,1A,St
3790,1,1,,GLEN BURNIE DR,3300,5,2, ,AUGUSTA CT,0,464,0,MALIBU,8,,34942,22,105,2/26/2020 12:00:00 AM,,,7,2,3544,,,3544,0,1317,3/25/2022 12:00:00 AM,,,3033,,,0,MALIBUDR,0,0,2011,System.Byte[],{78eeba39-ad61-4e9f-a6c9-25f30a20a255},19818,1,0,d1b2b326-f6e0-450f-9361-388e29c4d6b7,1439,3544,0.00164423711052014,1A,Dr
3791,1,1,,WALTON ST,2300,3,2, ,PEYTON ST,0,337,0,NELSON,18,,2237,23,105,2/26/2020 12:00:00 AM,,,7,2,3971,,,3971,0,1317,3/25/2022 12:00:00 AM,,,3325,,,0,NELSONST,0,0,2008,System.Byte[],{1575d90c-89ec-40af-9e85-9038e7a90d82},5489,1,0,b048bed8-7231-4dba-b949-cef1fe78a042,9778,3971,0.00118087176809811,1A,St
3792,1,1,,AUGUSTA CT,3400,5,2, ,OLD ORCHARD RD,0,423,0,MALIBU,8,,31180,22,105,2/26/2020 12:00:00 AM,,,7,2,3545,,,3545,0,1317,3/25/2022 12:00:00 AM,,,3033,,,0,MALIBUDR,0,0,2011,System.Byte[],{a04cde15-21c0-4378-9fb6-c5e8685267ba},16859,1,0,3dee7f3d-15a4-4aef-bb43-58c95ffd0a9c,8385,3545,0.00145277476345196,1A,Dr
3793,1,1,,BROOKS AV,700,5,0, ,NOTTINGHAM DR,0,846,0,LAKE BOONE,20,,32681,22,105,2/26/2020 12:00:00 AM,,,5,2,3141,,,3141,0,1317,3/25/2022 12:00:00 AM,,,128,,,0,LAKEBOONETR,0,0,1999,System.Byte[],{53fdb516-6cff-47e6-9b28-78c96dd47101},11747,1,0,eed8d143-f2f1-40f0-b3fe-d798a78b3dc1,7582,3141,0.00267382143475345,1A,Tr
3794,1,1,,CDS,4600,2,2, ,DANSEY DR,0,206,0,NESBIT,6,,44181,22,105,2/26/2020 12:00:00 AM,,,7,2,3972,,,3972,0,1317,3/25/2022 12:00:00 AM,,,3327,,,0,NESBITCT,0,0,2008,System.Byte[],{06ca356c-15b3-425c-bdc1-5049d9a8ada1},15188,1,0,b65292d5-c58e-4709-8d96-4033b3bdb3fd,1842,3972,0.00059241406334809,1A,Ct
3795,1,1,,PARTRIDGE LN,2000,1,2, ,CDS,0,460,0,MALLARD,10,,34531,22,105,2/26/2020 12:00:00 AM,,,7,2,3546,,,3546,0,1317,3/25/2022 12:00:00 AM,,,3035,,,0,MALLARDLN,0,0,1994,System.Byte[],{52a1858d-cf6b-429a-b5f5-549a1e46b46b},11920,1,0,0c97e735-8d35-4062-b837-83f9ee017b3f,1440,3546,0.00153793549403566,1A,Ln
3796,1,1,,NOTTINGHAM DR,800,5,0, ,BUCKINGHAM RD,0,1390,0,LAKE BOONE,20,,33852,22,105,2/26/2020 12:00:00 AM,,,5,2,3142,,,3142,0,1317,3/25/2022 12:00:00 AM,,,128,,,0,LAKEBOONETR,0,0,1999,System.Byte[],{8f5f2fb2-b6b0-4ac5-bfdb-4890bd3a7c26},17108,1,0,d5346d02-07f7-48cc-b59f-093d49830f64,2865,3142,0.00455597906120152,1A,Tr
3797,1,1,,MAYBROOK DR,5300,3,2, ,CDS,0,194,0,NESTING,6,,3683,22,105,2/26/2020 12:00:00 AM,,,7,2,3973,,,3973,0,1317,3/25/2022 12:00:00 AM,,,3328,,,0,NESTINGCT,0,0,2004,System.Byte[],{3b53c429-ae5a-4a2e-9410-5fcd7ca91843},208,1,0,27dd6f33-7457-4376-bd89-50426ddcb688,2031,3973,0.000693494142559611,1A,Ct
3798,1,1,,DANSEY DR,4700,2,2, ,CDS,0,227,0,MALLORY,6,,30078,22,105,2/26/2020 12:00:00 AM,,,7,2,3547,,,3547,0,1317,3/25/2022 12:00:00 AM,,,3036,,,0,MALLORYCT,0,0,2008,System.Byte[],{0bbb44a1-a103-4691-845c-77d1f929175f},16742,1,0,b86d94fe-e69d-4f89-8695-75f369fc3740,1441,3547,0.000624726099268282,1A,Ct
3799,1,1,,BUCKINGHAM RD,900,5,0, ,DIXIE TR,0,555,0,LAKE BOONE,20,,33045,22,105,2/26/2020 12:00:00 AM,,,5,2,3143,,,3143,0,1317,3/25/2022 12:00:00 AM,,,128,,,0,LAKEBOONETR,0,0,1999,System.Byte[],{3e42a9fc-81b5-4a20-933d-304c1aea3c8f},1371,1,0,947c8867-1036-4e3a-b1e3-2e596a55bebf,1518,3143,0.00189053948281768,1A,Tr
3800,1,1,,MAYBROOK DR,1600,3,2, ,HEELANDS CT,0,942,0,NETHERFIELD,10,,9167,26,105,2/26/2020 12:00:00 AM,,,7,2,3974,,,3974,0,1317,3/25/2022 12:00:00 AM,,,3330,,,0,NETHERFIELDLN,0,0,1992,System.Byte[],{578dfb90-58bf-4df1-9c21-7cf4aaca7968},13516,1,0,d4b49c8b-be24-43e5-8cca-e61a89417677,11332,3974,0.00317529280136376,1A,Ln
3801,1,1,,PROCTOR RD,1800,3,2, ,PRVT PROP,0,375,0,MALONE,12,,11029,22,105,2/26/2020 12:00:00 AM,,,7,2,3548,,,3548,0,1317,3/25/2022 12:00:00 AM,,,3039,,,0,MALONEPL,0,0,2014,System.Byte[],{b4bdef5c-7462-4960-bb22-9dd5908fe186},11058,1,0,6dd7e888-0291-4f46-b84a-1f7b260411a2,7173,3548,0.00110609225591011,1A,Pl
3802,1,1,,DIXIE TR,1000,5,2, ,CHASE CT,0,643,0,LAKE BOONE,20,,33046,44,105,2/26/2020 12:00:00 AM,,,5,4,3144,,,3144,0,1317,3/25/2022 12:00:00 AM,,,129,,,0,LAKEBOONETR,0,0,2008,System.Byte[],{ecb36074-bab5-4b1a-b011-8bb0c8e8e496},1372,1,0,82e9c144-e593-429e-8e7e-b18409a14cad,1519,3144,0.00207966718511024,1A,Tr
3803,1,1,,HEELANDS CT,1700,3,2, ,NEATH HILL CT,0,417,0,NETHERFIELD,10,,9170,26,105,2/26/2020 12:00:00 AM,,,7,2,3975,,,3975,0,1317,3/25/2022 12:00:00 AM,,,3330,,,0,NETHERFIELDLN,0,0,1992,System.Byte[],{18399943-41f3-4f06-ba0d-3caf3b292eba},16200,1,0,c3458290-1fa8-4cca-89b0-8682f789a1a4,11339,3975,0.00124301233395873,1A,Ln
3804,1,1,,SHERRYBROOK DR,1600,3,2, ,END PVMT #1615,0,356,0,MALTA,2,,12858,22,105,2/26/2020 12:00:00 AM,,,7,2,3549,,,3549,0,1317,3/25/2022 12:00:00 AM,,,3040,,,0,MALTAAV,0,0,1998,System.Byte[],{225f6ca5-8d03-4bf3-b79f-32a80532f325},11135,1,0,b7a8d66f-93b6-4bae-86b1-036b2244b5b8,1442,3549,0.0012563679310749,1A,Av
3805,1,1,,CHASE CT,3100,5,2, ,HIGHLAND PL,0,399,0,LAKE BOONE,20,,33536,44,105,2/26/2020 12:00:00 AM,,,5,4,3145,,,3145,0,1317,3/25/2022 12:00:00 AM,,,129,,,0,LAKEBOONETR,0,0,2008,System.Byte[],{ee52fed2-19dc-42f1-8c81-ce720fe37261},17086,1,0,00a0f4d2-967d-4d58-b350-a630584c20c3,1520,3145,0.00135484319609949,1A,Tr
3806,1,1,,NEATH HILL CT,1709,3,2, ,MAYBROOK DR,0,444,0,NETHERFIELD,10,,9173,26,105,2/26/2020 12:00:00 AM,,,7,2,3976,,,3976,0,1317,3/25/2022 12:00:00 AM,,,3330,,,0,NETHERFIELDLN,0,0,1992,System.Byte[],{fa6cb85f-2116-4692-84e1-26ef526be145},18827,1,0,9cd9283e-ad6f-40d8-97a5-409c748d1c6e,7818,3976,0.00142380205941449,1A,Ln
3807,1,1,,CDS,2000,1,2, ,TORREY PINES PL,0,393,0,MALVERN,6,,32029,22,105,2/26/2020 12:00:00 AM,,,7,2,3550,,,3550,0,1317,3/25/2022 12:00:00 AM,,,3041,,,0,MALVERNCT,0,0,2009,System.Byte[],{cbcd11c6-5c44-4d6c-bacb-30cbf25381b2},19572,1,0,52d55b77-d826-4026-8079-1b26e9966bd5,2649,3550,0.00122451931166807,1A,Ct
3808,1,1,,HIGHLAND PL,3200,5,2, ,RIDGE RD,0,479,0,LAKE BOONE,20,,35087,44,105,2/26/2020 12:00:00 AM,,,5,4,3146,,,3146,0,1317,3/25/2022 12:00:00 AM,,,129,,,0,LAKEBOONETR,0,0,2008,System.Byte[],{4ad11176-edff-47f0-b1e5-72485c5ce145},6808,1,0,956b9e74-6f1d-4bf9-bc6d-274f2492d367,10397,3146,0.00157819790490978,1A,Tr
3809,1,1,,HAMMERHEAD,600,5,2, ,PERSHING RD,0,702,0,NEW,15,,1930,22,105,2/26/2020 12:00:00 AM,,,7,2,3977,,,3977,0,1317,3/25/2022 12:00:00 AM,,,3358,,,0,NEWRD,0,0,2009,System.Byte[],{b3243cbb-9806-45ec-bae0-95c819cb09f0},7959,1,0,16108407-5638-409f-aff3-c7b041bd0676,7826,3977,0.00224967279793974,1A,Rd
3810,1,1,,FALLS OF NEUSE RD,1200,1,2, ,CDS,0,156,0,MANASSAS,6,,35472,36,105,2/26/2020 12:00:00 AM,,,7,2,3551,,,3551,0,1317,3/25/2022 12:00:00 AM,,,3043,,,0,MANASSASCT,0,0,2009,System.Byte[],{6d0ef8aa-f6c6-4bc4-aaa3-fc597c9e318e},21175,1,0,25620a1a-dcc5-4b12-9f35-b096eb9883f2,1443,3551,0.000504127562641807,1A,Ct
3811,1,1,,RIDGE RD,3210,5,2, ,THOMAS RD,0,278,0,LAKE BOONE,20,,37397,44,105,2/26/2020 12:00:00 AM,,,5,2,3147,,,3147,0,1317,3/25/2022 12:00:00 AM,,,129,,,0,LAKEBOONETR,0,0,2001,System.Byte[],{2cd2cdec-331e-42d4-bba4-33ef8a64e594},4364,1,0,19fec1fd-5fdd-483d-8503-e07804c4b459,3315,3147,0.00087727702230545,1A,Tr
3812,1,1,,PERSHING RD,700,5,2, ,PATTON RD,0,897,0,NEW,15,,3941,22,105,2/26/2020 12:00:00 AM,,,7,2,3978,,,3978,0,1317,3/25/2022 12:00:00 AM,,,3358,,,0,NEWRD,0,0,2009,System.Byte[],{e63517d8-8fa7-48dd-b7ef-4cc497c622d6},241,1,0,8ce9f729-5e66-48b7-be42-9c11a05f9240,9775,3978,0.00299778865936777,1A,Rd
3813,1,1,,CRANBROOK RD,500,1,2, ,RAMPART ST,0,1985,0,MANCHESTER,8,,35848,26,105,2/26/2020 12:00:00 AM,,,7,2,3552,,,3552,0,1317,3/25/2022 12:00:00 AM,,,3045,,,0,MANCHESTERDR,0,0,2001,System.Byte[],{6b2f4186-dcd7-4fe1-a349-7240a1d49f61},6862,1,0,19b25290-eee9-414f-8acd-55f8e4a70209,2242,3552,0.00644728277760559,1A,Dr
3814,1,1,,THOMAS RD,3300,5,2, ,STILLWATER DR,0,911,0,LAKE BOONE,20,,37389,49,105,2/26/2020 12:00:00 AM,,,5,4,3148,,,3148,0,1317,3/25/2022 12:00:00 AM,,,129,,,0,LAKEBOONETR,0,0,2001,System.Byte[],{1a65debf-dfb9-4d40-9ac5-9b00e797f5fb},17402,1,0,0b878b3c-8dbc-41f5-bd3e-6e11b760ecb4,8105,3148,0.0030372978514051,1A,Tr
3815,1,1,,PATTON RD,733,5,2, ,END PVMT #735,0,118,0,NEW,15,,25023,22,105,2/26/2020 12:00:00 AM,,,7,2,3979,,,3979,0,1317,3/25/2022 12:00:00 AM,,,3358,,,0,NEWRD,0,0,2009,System.Byte[],{ee4e204b-7554-49c6-b7c5-1a7dcab8e040},897,1,0,5462649b-d380-4fca-9c7a-0abd8b761440,2029,3979,0.000422475640117856,1A,Rd
3816,1,1,,RAMPART ST,1000,1,2, ,WIMBLETON DR,0,1308,0,MANCHESTER,8,,33164,22,105,2/26/2020 12:00:00 AM,,,7,2,3553,,,3553,0,1317,3/25/2022 12:00:00 AM,,,3045,,,0,MANCHESTERDR,0,0,1997,System.Byte[],{b2db57c6-d3c5-489c-b6f5-c0621f9a2ee1},19653,1,0,64dab9b1-f97e-423f-a2b8-07f725e67010,2650,3553,0.00417351031440419,1A,Dr
3817,1,1,,STILLWATER DR,3400,5,2, ,I-440 EB RAMP,0,650,0,LAKE BOONE,20,,32679,41,105,2/26/2020 12:00:00 AM,,,5,4,3149,,,3149,0,1317,3/25/2022 12:00:00 AM,,,129,,,0,LAKEBOONETR,0,0,2001,System.Byte[],{8a7c0f78-fb8f-44c0-9452-1ecbf76a0ea8},3975,1,0,28b27de1-f811-4a8e-84de-970083234dc2,3316,3149,0.00208610776668486,1A,Tr
3818,1,1,,N. BLOUNT ST,200,3,2, ,BEG CIRCLE #214,0,242,0,NEW BERN,12,,2022,31,105,2/26/2020 12:00:00 AM,,,7,2,3980,,,3980,0,1317,3/25/2022 12:00:00 AM,,,3352,,,0,NEWBERNPL,0,0,2009,System.Byte[],{c1c11e1e-cad1-4996-be8f-7be70353b17b},10536,1,0,caad6d21-b17a-434f-8fca-b0717df0e84d,7152,3980,0.000807572014465354,1A,Pl
3819,1,1,,WIMBLETON DR,1200,1,2, ,INGLEWOOD LN,0,268,0,MANCHESTER,8,,32434,22,105,2/26/2020 12:00:00 AM,,,7,2,3554,,,3554,0,1317,3/25/2022 12:00:00 AM,,,3045,,,0,MANCHESTERDR,0,0,1997,System.Byte[],{5317e39a-dfec-45a5-bc83-5fdc4723fc08},4028,1,0,e3c78226-8516-4c37-a336-5e251bb87fdf,1297,3554,0.000926338315080156,1A,Dr
3820,1,1,,BLUE RIDGE RD,4400,0,2, ,LAKE DR,0,402,0,LAKE BOONE,20,,36528,60,105,2/26/2020 12:00:00 AM,,,7,5,3150,,,3150,0,1317,3/25/2022 12:00:00 AM,,,127,,,0,LAKEBOONETR,0,0,2005,System.Byte[],{1f62527b-3f76-40ad-b801-7600b305e5d4},21445,1,0,265039b1-1293-47d5-b366-13675fe56669,1521,3150,0.00137040746291259,1A,Tr
3821,1,1,,CONSTITUTION DR,1400,1,2, ,CDS,0,191,0,NEW HAMPSHIRE,6,,31572,22,105,2/26/2020 12:00:00 AM,,,7,2,3981,,,3981,0,1317,3/25/2022 12:00:00 AM,,,3354,,,0,NEWHAMPSHIRECT,0,0,2014,System.Byte[],{c64a0e28-2436-4e43-9adc-ecb69c68374e},19517,1,0,bb349b8c-398a-4c6b-8754-91ebbb363608,9776,3981,0.000544551645952705,1A,Ct
3822,1,1,,INGLEWOOD LN,1209,1,2, ,CORONADO DR,0,289,0,MANCHESTER,8,,32431,22,105,2/26/2020 12:00:00 AM,,,7,2,3555,,,3555,0,1317,3/25/2022 12:00:00 AM,,,3045,,,0,MANCHESTERDR,0,0,1997,System.Byte[],{ab69fbb4-c9c8-4cfb-8e5d-e98a34856da6},4027,1,0,582c63d1-2cef-4b52-9b00-ebca7e04374c,2284,3555,0.00103298713504845,1A,Dr
3823,1,1,,ATRIUM DR,4600,4,2, ,END PVMT #4600,0,357,0,LAKE BOONE,20,,42628,60,105,2/26/2020 12:00:00 AM,,,7,3,3151,,,3151,0,1317,3/25/2022 12:00:00 AM,,,127,,,0,LAKEBOONETR,0,0,0,System.Byte[],{8eeb972d-9f7e-480a-98e5-755841c4d8e7},15096,1,0,3eaf85b3-23b5-4e84-bd18-e9dff447f20d,8435,3151,0.00121384095706342,1A,Tr
3824,1,1,,VOLANT DR,6100,1,2, ,OAKSIDE CT,0,634,0,NEW MARKET,22,,37299,36,105,2/26/2020 12:00:00 AM,,,7,2,3982,,,3982,0,1317,3/25/2022 12:00:00 AM,,,3357,,,0,NEWMARKETWY,0,0,1996,System.Byte[],{f9da354c-ec67-409c-b81f-aa770f052261},1717,1,0,242ea2ff-1190-433d-abea-642f3cdd2166,12514,3982,0.00176694827326338,1A,Wy
3825,1,1,,BRAGG ST,1200,3,2, ,BRANCH ST,0,414,0,MANGUM,18,,2347,22,105,2/26/2020 12:00:00 AM,,,7,2,3556,,,3556,0,1317,3/25/2022 12:00:00 AM,,,3048,,,0,MANGUMST,0,0,2009,System.Byte[],{2136ae22-b560-487e-859b-bbd3eaba8f4b},15758,1,0,6d3b5a7e-7627-4698-b544-167ab70c858f,11364,3556,0.00120030364214265,1A,St
3826,1,1,,AVENT FERRY RD,1000,4,0, ,LAKE FERRY DR,0,352,0,LAKE DAM,15,,17858,25,105,2/26/2020 12:00:00 AM,,,6,2,3152,,,3152,0,1317,3/25/2022 12:00:00 AM,,,131,,,0,LAKEDAMRD,0,0,0,System.Byte[],{7df66e97-78b4-4946-84b9-8ed557cdbb7c},16487,1,0,a4b50ce4-b6ba-4066-b5a1-d9112f2f7511,3244,3152,0.00103356833837095,1A,Rd
3827,1,1,,OAKSIDE CT,6200,1,2, ,SPRING FOREST RD,0,476,0,NEW MARKET,22,,37296,36,105,2/26/2020 12:00:00 AM,,,7,2,3983,,,3983,0,1317,3/25/2022 12:00:00 AM,,,3357,,,0,NEWMARKETWY,0,0,1996,System.Byte[],{d24b426f-4afd-4ce7-aca0-cebaa46c067b},20009,1,0,f6af9117-3c13-4b2e-aa54-5c0739c1be95,4773,3983,0.00133824903363914,1A,Wy
3828,1,3,,JONES FRANKLIN RD,5300,4,0, ,PRVT PROP,0,211,0,MANNDELL,10,,27133,12,105,2/26/2020 12:00:00 AM,,,7,1,3557,,,3557,0,1317,10/13/2021 12:00:00 AM,,,3050,,,0, ,0,0,0,System.Byte[],{3575ab61-9fa7-47e9-a7ee-82182d1a33c5},11123,1,0,8ab613e4-7ce6-4d5c-b70a-5ea6bbd83fbd,7331,3557,0.000698476279439391,1A,Ln
3829,1,1,,LAKE FERRY DR,1100,4,0, ,AVENT HILL,0,200,0,LAKE DAM,15,,13676,25,105,2/26/2020 12:00:00 AM,,,6,2,3153,,,3153,0,1317,3/25/2022 12:00:00 AM,,,131,,,0,LAKEDAMRD,0,0,0,System.Byte[],{f963e18e-3fc8-428a-9bb6-a7be0c83d33f},16388,1,0,ca3a19a8-c298-4d7f-b6cf-d6fbc90aeda2,12854,3153,0.00052960057061826,1A,Rd
3830,1,1,,SPRING FOREST RD,6300,1,2, ,HEDGELAWN WY,0,734,0,NEW MARKET,22,,40617,22,105,2/26/2020 12:00:00 AM,,,7,2,3984,,,3984,0,1317,3/25/2022 12:00:00 AM,,,3357,,,0,NEWMARKETWY,0,0,2006,System.Byte[],{02b3ade0-62df-4815-a8b2-49adc74252c1},17615,1,0,1de5d6eb-5fc7-4e04-bcad-db9fbdc43de2,7819,3984,0.00202207532890763,1A,Wy
3831,1,1,,BANBURY RD,2800,5,2, ,CDS,0,430,0,MANNING,12,,3802,22,105,2/26/2020 12:00:00 AM,,,7,2,3558,,,3558,0,1317,3/25/2022 12:00:00 AM,,,3051,,,0,MANNINGPL,0,0,2001,System.Byte[],{a2c054f7-e25b-46f9-b940-03ab42eeaaf5},20858,1,0,bf4b749d-b02b-4226-9e1c-a345dff21d83,1298,3558,0.00135755661645764,1A,Pl
3832,1,1,,AVENT HILL,1200,4,0, ,N. WALNUT CREEK PKWY,0,2265,0,LAKE DAM,15,,13677,25,105,2/26/2020 12:00:00 AM,,,6,2,3154,,,3154,0,1317,3/25/2022 12:00:00 AM,,,131,,,0,LAKEDAMRD,0,0,0,System.Byte[],{8e1cc2e2-2068-49aa-b520-c9046f4ae5bd},21744,1,0,5be92af2-bdce-4745-a30f-bd1a5b53aa72,6968,3154,0.0064822444353679,1A,Rd
3833,1,1,,HEDGELAWN WY,6400,1,2, ,BRIAR PATCH LN,0,377,0,NEW MARKET,22,,40618,22,105,2/26/2020 12:00:00 AM,,,7,2,3985,,,3985,0,1317,3/25/2022 12:00:00 AM,,,3357,,,0,NEWMARKETWY,0,0,2006,System.Byte[],{6174504d-145d-479d-bb2c-65dc50137877},17616,1,0,897a785c-85fe-4e6c-aea2-feba1cd51ad4,1989,3985,0.00111259951564953,1A,Wy
3834,1,1,,CDS,3000,5,2, ,E. SIX FORKS RD,0,360,0,MANORCREST,6,,36846,22,105,2/26/2020 12:00:00 AM,,,7,2,3559,,,3559,0,1317,3/25/2022 12:00:00 AM,,,3054,,,0,MANORCRESTCT,2017,0,1987,System.Byte[],{a38c1c3b-dacd-4d7f-8f76-c58eefe4b33d},9539,1,0,2713ccca-c54c-4da3-b923-bf3b77aee728,1299,3559,0.000986853430359333,1A,Ct
