time,lon,lat,toa_sw_clr_daily,toa_lw_clr_daily,toa_net_clr_daily,toa_alb_clr_daily,toa_solar_clr_daily,toa_sw_all_daily,toa_lw_all_daily,toa_net_all_daily,toa_alb_all_daily,toa_solar_all_daily,sfc_sw_down_clr_daily,sfc_lw_down_clr_daily,sfc_net_sw_clr_daily,sfc_net_lw_clr_daily,sfc_sw_down_all_daily,sfc_lw_down_all_daily,sfc_net_sw_all_daily,sfc_net_lw_all_daily,cldarea_low_daily,cldpress_low_daily,cldtemp_low_daily,cldhght_low_daily,cldpress_top_low_daily,cldpress_base_low_daily,lwp_low_daily,iwp_low_daily,cldarea_mid-low_daily,cldpress_mid-low_daily,cldtemp_mid-low_daily,cldhght_mid-low_daily,cldpress_top_mid-low_daily,cldpress_base_mid-low_daily,lwp_mid-low_daily,iwp_mid-low_daily,cldarea_mid-high_daily,cldpress_mid-high_daily,cldtemp_mid-high_daily,cldhght_mid-high_daily,cldpress_top_mid-high_daily,cldpress_base_mid-high_daily,lwp_mid-high_daily,iwp_mid-high_daily,cldarea_high_daily,cldpress_high_daily,cldtemp_high_daily,cldhght_high_daily,cldpress_top_high_daily,cldpress_base_high_daily,lwp_high_daily,iwp_high_daily
2025-11-13,281.5,36.5,,245.19307,,,,47.35348,234.57573,-61.50992,0.21483365,220.4193,,257.20682,,-105.39209,142.39294,266.6414,124.01002,-95.95749,0.05259664,721.55444,270.7114,2.9430733,719.85516,756.81445,16.775126,,9.175387,553.9314,258.90424,5.0146723,552.42114,564.0538,6.0593777,,1.5331993,407.98508,242.78012,7.431794,400.55377,413.8143,3.6163127,2.4920588,39.399815,248.14607,221.99414,10.651932,226.8901,265.488,41.93442,6.3649626
2025-11-14,281.5,35.5,39.453266,255.37984,-69.54227,0.17512149,225.29083,39.357082,253.70747,-67.7737,0.17469454,225.29086,152.4788,267.3552,131.51588,-96.047485,151.97026,267.63452,131.14304,-95.76815,0.19946773,985.93085,288.60617,0.28692997,975.98303,1000.2057,6.3635454,,0.17031199,,,,,,,,0.091892876,,,,,,,,0.7793474,,,,,,,
2025-11-14,281.5,36.5,,245.65788,,,,39.787354,248.03096,-69.27843,0.18205991,218.53989,,269.45706,,-94.10061,144.23244,276.74368,125.342926,-86.813965,0.4054452,705.501,268.77148,3.1371694,703.0128,727.9363,22.155844,,6.817083,623.32025,264.42194,4.0866017,620.41797,642.44696,18.494896,,0.009831051,,,,,,,,9.701236,267.27682,222.85365,10.228108,257.40747,276.82397,38.808918,3.102601
2025-11-15,281.5,35.5,,264.97992,,,,55.26982,234.65575,-66.44917,0.24731839,223.4764,,301.3104,,-84.50172,132.65605,317.19946,115.032005,-68.612625,0.0035511602,,,,,,,,7.8378778,528.48926,260.4866,5.356196,525.8972,534.5329,6.513169,,32.175213,381.18646,244.68207,7.8470564,337.9111,400.62503,8.5549,18.452282,21.534525,251.01999,223.16689,10.685452,218.64627,282.01468,9.240074,12.476642
2025-11-15,281.5,36.5,,258.13986,,,,62.580303,221.66699,-67.553085,0.28879544,216.69421,,309.89987,,-81.49506,115.337975,327.07626,100.83106,-64.31864,4.159417,758.22906,274.4647,2.537183,754.7488,776.2775,23.773983,,8.774103,622.0304,267.23077,4.0640793,618.7531,644.5517,25.738298,,21.651667,335.68875,237.70216,8.719022,270.70834,371.5386,,22.715134,27.29637,263.20978,225.89,10.370938,228.96689,332.92047,,32.39194
2025-11-16,281.5,35.5,37.61287,277.7363,-93.65306,0.16965958,221.6961,56.425674,256.09567,-90.82526,0.25451812,221.69609,145.88075,302.73798,125.77848,-93.327995,129.31218,311.3245,112.12048,-84.74143,9.624541,737.4083,275.70627,2.5969806,736.7055,818.4367,149.96495,1.5006073,1.3252105,623.8534,269.3201,4.0271506,622.5398,678.2812,129.49127,2.7470171,8.152127,385.7568,245.5727,7.820097,359.14633,403.31918,9.448831,12.09295,9.90422,223.81117,220.68076,11.586288,211.52399,233.8809,9.520359,3.389631
2025-11-16,281.5,36.5,38.051003,264.9003,-88.0679,0.17707744,214.88339,37.560505,261.30862,-83.98573,0.17479482,214.88339,141.93782,293.14337,123.13403,-98.660675,141.4346,294.04486,122.75592,-97.75924,0.2880577,879.72864,282.19727,1.1897272,872.8508,900.83856,17.214777,,0.436999,539.83057,262.30164,4.9244328,531.9511,554.43604,20.436064,2.8437922,3.5248737,395.94946,245.52802,7.8348618,364.73163,420.46515,9.398114,9.595497,2.8021972,232.94974,222.73404,11.334282,224.28479,244.47662,2.9376457,5.2344975
2025-11-17,281.5,35.5,40.311264,256.83603,-77.196106,0.18327369,219.95119,39.904842,255.90984,-75.86351,0.18142591,219.95117,151.77144,252.89235,130.80789,-107.26908,151.77144,253.28857,130.80789,-106.872925,0.38925624,822.8475,278.20187,1.8285182,819.3065,868.1034,40.892235,,0.02880071,628.64795,267.6178,3.979381,628.3739,670.5417,37.84431,,0.0022590896,,,,,,,,0.3165326,270.45328,227.28206,10.184123,260.8421,275.19614,32.323803,2.7935264
2025-11-17,281.5,36.5,37.47316,253.55377,-77.91824,0.1758406,213.10869,37.61704,252.3614,-76.86977,0.17651576,213.10867,145.76189,245.89552,126.406624,-107.94574,145.18889,246.23415,125.979065,-107.60709,0.3528618,751.0264,271.80093,2.266282,749.8916,804.9313,35.326954,187.62296,0.036717366,660.6652,270.61404,3.5732784,659.07855,707.5771,37.3855,,0.37497795,362.91446,234.43471,8.6960125,355.40265,375.9687,3.1571493,4.937471,0.036290437,250.00003,223.57236,10.527471,245.42212,256.2426,,1.7333745
2025-11-18,281.5,35.5,,254.56682,,,,47.40151,237.51772,-66.67639,0.21719618,218.24283,,276.77994,,-87.42887,139.04024,285.10294,120.21365,-79.1059,8.2036495,758.768,271.18204,2.465048,754.392,768.5082,8.163773,,9.638676,621.76697,264.83102,4.292541,617.92096,635.21814,13.311276,,9.587772,332.72516,234.96329,8.950568,293.71143,354.60593,25.137714,9.056681,27.069214,255.51878,223.38538,10.6280155,237.2239,276.71838,29.755846,10.221442
2025-11-18,281.5,36.5,,252.54247,,,,78.25236,203.81453,-70.69557,0.37021276,211.3713,,274.34845,,-82.87802,95.10593,299.0695,83.41387,-58.157,7.028878e-05,870.9673,272.09726,1.2882001,870.8307,957.54877,29.26764,,5.684307,552.1621,261.7338,5.001871,539.7093,581.9713,57.615913,,58.41147,349.6801,237.92842,8.403998,289.48315,448.37134,43.33218,65.54419,4.0142484,280.52713,226.53127,10.0826435,233.84972,317.9212,,17.683386
2025-11-19,281.5,35.5,37.216156,278.0257,-98.669586,0.17184174,216.57227,49.01833,238.15479,-70.600845,0.22633706,216.57227,138.63626,312.49393,119.46935,-74.80185,129.6285,325.9305,112.12986,-61.365215,11.278168,803.0215,277.3664,1.9284184,800.61084,849.8964,30.420174,,7.8576565,613.1035,265.68005,4.3435364,609.84204,638.0621,37.4484,,7.3964477,384.04984,243.23007,8.021922,343.89337,432.99484,,28.402767,17.516037,255.2158,224.8364,10.657258,209.06769,299.2566,,29.415936
2025-11-19,281.5,36.5,34.565907,276.17587,-101.069336,0.1648567,209.67244,35.69878,232.28645,-58.31279,0.17025976,209.67244,134.9653,299.2264,117.025246,-77.7076,134.23177,319.79175,116.47516,-57.14223,12.56972,847.16376,277.0862,1.5720092,845.75995,906.62604,52.96543,,12.134236,578.1247,263.7281,4.6305585,565.308,620.3876,99.53316,,10.236038,373.9329,240.84122,7.9730077,323.4678,498.4685,104.59773,108.41618,13.785724,250.2468,223.56212,10.880182,204.96301,326.754,,51.424725
2025-11-20,281.5,35.5,,,,,,47.936417,230.50116,-63.496994,0.22302172,214.94058,,,,,131.35634,323.439,113.533226,-49.563328,18.525358,842.1276,277.4474,1.7823875,838.79034,878.184,25.159348,0.718679,15.8182955,585.72534,265.44742,4.6669035,575.0051,614.2878,35.636967,53.67005,11.451789,398.5719,247.62416,7.6571264,359.0491,436.68793,32.20843,24.388515,16.640198,254.14917,224.8296,10.625867,218.12538,272.32162,,11.540255
2025-11-20,281.5,36.5,,,,,,53.427765,228.82587,-74.24036,0.25684786,208.01328,,,,,118.047005,326.0636,102.8309,-37.992275,38.686092,819.0417,273.97144,1.9656968,815.62885,868.42944,51.194424,194.16338,13.856644,541.8514,260.78894,5.36611,527.9647,567.0226,22.222204,129.1516,10.448672,374.0334,243.56956,8.1107645,324.67743,436.07352,,36.274387,4.2432246,252.39804,222.50876,11.150175,238.42258,276.64737,,12.695487
2025-11-21,281.5,35.5,,,,,,115.07615,212.74858,-114.47585,0.53938013,213.34888,,,,,50.233074,379.82434,44.02284,-11.306312,15.9480295,782.33795,276.92685,2.2343547,780.5024,869.3972,104.80675,,48.86,561.98456,264.86478,4.941717,547.80884,630.94507,104.13478,101.475174,33.799587,441.9103,254.24211,6.7734365,397.529,600.94727,153.37566,167.20654,0.012928174,,,,,,,
2025-11-21,281.5,36.5,,,,,,122.99795,197.29816,-113.90124,0.5959351,206.39487,,,,,35.619087,367.3721,31.448442,-10.210197,0.31091022,,,,,,,,34.75252,535.9252,263.41974,5.237864,511.4901,586.56036,52.475903,107.50365,64.2238,413.92004,251.0438,7.1874747,355.3937,639.79004,274.78473,201.02455,0.010843168,,,,,,,
2025-11-22,281.5,35.5,35.096226,280.6749,-103.972824,0.16570589,211.7983,50.135803,238.57924,-76.91675,0.23671485,211.7983,133.14453,339.43518,114.677574,-69.351494,122.292336,367.68857,105.78643,-41.098118,16.787027,827.8873,282.20865,1.7830819,825.6465,897.65717,87.72213,3.3357327,38.929707,565.9697,264.82257,4.7715435,545.79034,628.5165,71.50704,88.73622,7.0710692,400.36075,246.13124,7.519403,327.2169,520.2148,,74.66495,0.14732252,292.51672,229.72943,10.563159,218.13174,346.87842,,74.91528
2025-11-22,281.5,36.5,33.90451,275.61838,-104.704544,0.16553454,204.81834,49.06178,242.95886,-87.2023,0.23953801,204.81834,127.99642,328.65732,110.930016,-69.81576,116.5072,354.6777,101.43994,-43.795364,19.37264,770.27313,276.97287,2.3094475,768.66034,821.3701,44.555573,6.640216,36.426395,593.4546,266.6066,4.443015,576.19464,645.4642,61.30768,50.649426,2.5171297,441.531,252.71124,6.8967576,369.48776,600.47253,,108.405365,0.010347097,,,,,,,
2025-11-23,281.5,35.5,35.95191,276.5088,-102.17082,0.17096357,210.28987,35.517284,253.75688,-78.98428,0.16889678,210.28989,138.43207,291.18024,119.18874,-92.209114,138.21812,306.78238,119.03309,-76.60691,8.778968,809.78394,279.82162,1.9847966,805.7763,850.56006,37.714962,3.2770324,15.958237,656.74207,269.36423,3.8318217,651.5026,707.45624,63.26122,,5.6574326,359.63388,239.73373,7.9688115,284.0226,466.08725,,77.765274,0.22951992,298.01132,230.45212,9.48602,213.05833,362.07175,,88.143196
2025-11-23,281.5,36.5,33.540325,269.92877,-100.18439,0.16499187,203.28471,33.67867,257.04764,-87.441605,0.16567242,203.2847,132.44647,280.2507,114.74453,-93.12229,132.2271,288.60648,114.580475,-84.76649,12.602139,782.05695,275.2148,2.0122204,779.3798,825.7294,43.4045,8.92507,2.9109344,688.9975,270.4718,3.246578,686.9757,731.8262,29.541979,10.630697,0.060191173,345.2834,236.6795,8.705097,323.37842,361.03976,,5.9624147,0.016743489,240.32962,223.30478,10.751506,239.89845,244.41243,,1.6892916
2025-11-24,281.5,35.5,36.850067,273.2758,-101.30127,0.17646421,208.82458,38.063274,247.38603,-76.624725,0.18227391,208.82458,140.1613,268.6916,120.64254,-100.52129,139.17569,272.70117,119.9136,-96.51174,0.0892199,969.5067,288.41156,0.77007926,959.0164,971.0857,4.321937,0.68155175,0.5305466,519.86804,259.52628,5.546486,517.8987,527.9978,9.6917,,12.7840605,393.3289,245.14793,7.7406716,352.86453,429.23233,8.511207,24.05799,2.1985772,280.50528,228.5689,10.093735,267.09802,297.67398,,10.79156
2025-11-24,281.5,36.5,34.833717,267.28583,-100.324524,0.17261931,201.79501,35.01307,244.6695,-77.88754,0.1735081,201.79501,135.78874,255.53221,117.60551,-105.39798,135.38881,259.42105,117.30427,-101.50912,0.01089996,1002.9968,291.22147,0.22620176,991.5422,1004.6707,4.811925,,1.3432889,,,,,,,,8.548761,,,,,,,,4.515447,,,,,,,
2025-11-25,281.5,35.5,,,,,,63.54181,206.91414,-63.05252,0.30636817,207.40343,,,,,105.03753,340.66968,91.20504,-48.549183,3.3178804,749.2212,274.98322,2.520564,745.5907,765.6383,10.912104,,14.49826,568.72644,264.8212,4.89597,563.52313,592.8643,88.50268,,52.87444,336.8422,238.28493,8.728156,273.7359,455.33618,14.260629,101.642235,19.104317,270.03757,227.00609,10.245979,216.82707,325.86487,,36.446
2025-11-25,281.5,36.5,,,,,,85.64843,191.87122,-77.16938,0.42749345,200.35027,,,,,73.52334,336.79727,64.59029,-42.627346,7.6760385e-05,,,,,,,,5.003961,555.9198,262.34088,5.0503883,547.7256,574.37866,38.965626,,71.88572,343.9641,239.2948,8.561154,285.57343,508.97052,243.3739,232.22025,13.5605545,264.79773,225.89099,10.423127,232.21353,303.6501,,16.395142
2025-11-26,281.5,35.5,,,,,,58.295437,230.79384,-83.061905,0.28294995,206.02737,,,,,108.71885,347.134,94.220184,-56.495502,31.059814,761.0941,278.12195,2.4762557,758.77325,800.93695,37.640953,,3.449004,597.25104,266.67615,4.384396,590.34314,613.19965,17.511374,,28.53009,350.08667,239.6233,8.481831,290.74332,440.59915,20.44784,71.55572,13.1776285,257.2004,224.35472,10.564888,240.56023,279.93893,,12.989545
2025-11-26,281.5,36.5,,,,,,50.94025,237.39642,-89.385254,0.25604367,198.95142,,,,,110.32545,342.67642,96.11774,-57.019672,25.13504,825.74634,282.4078,1.7432808,823.6067,868.7095,63.25759,39.286205,3.6093528,512.4609,259.98022,5.582125,489.08392,534.0797,42.249153,,28.076067,395.9927,245.77348,7.6050715,339.7949,519.71423,52.070957,130.37363,0.033280883,234.47188,220.00665,10.962747,229.74756,240.6249,,1.656421
2025-11-27,281.5,35.5,39.39687,258.0283,-92.727844,0.19246402,204.69731,46.18422,247.78603,-89.27292,0.225622,204.69733,139.87819,238.63246,120.32352,-114.164,131.178,244.1043,113.27905,-108.69218,0.3347405,857.8077,278.7142,1.4506568,845.12,920.4132,31.68736,,1.0191737,544.4964,259.00327,5.034326,532.67944,554.6905,15.60743,,5.3718667,456.1639,249.11263,6.486197,447.36273,462.4022,10.84664,1.9309249,22.49733,238.24762,221.08789,10.936697,217.13042,253.34607,27.766108,4.148582
2025-11-27,281.5,36.5,,249.07587,,,,73.64917,228.24825,-104.29805,0.37271968,197.59937,,230.64215,,-114.08246,90.66036,249.48793,79.47909,-95.23667,0.3113615,,,,,,,,5.019755,505.46027,253.13577,5.3618975,491.1678,516.2628,19.228115,,36.32837,423.8008,244.64178,7.1266856,396.67175,450.25467,41.72039,15.341628,1.5963634,269.89587,225.33524,10.033943,229.1188,280.34875,,3.9287257
2025-11-28,281.5,35.5,37.12538,243.59456,-77.3058,0.18251131,203.41414,37.38861,242.1916,-76.16606,0.18380536,203.41415,140.77965,212.69322,121.07302,-113.76467,140.26125,212.8852,120.68878,-113.57269,0.1061996,994.9537,281.93378,0.26507276,982.72125,998.72864,9.278371,,0.0050086123,,,,,,,,0.5925576,,,,,,,,0.72689074,,,,,,,
2025-11-28,281.5,36.5,34.767117,240.32771,-78.79982,0.17711666,196.29501,36.331944,238.98338,-79.020325,0.18508849,196.295,134.66087,208.60889,116.54179,-114.437965,133.9194,209.03365,115.9696,-114.01318,0.10570973,867.0422,270.6768,1.4550499,854.9278,870.6655,12.52042,1.0309118,0.35176632,626.3802,257.62885,4.076179,598.32874,636.0915,17.811905,2.020623,0.44088027,396.29953,239.3922,7.7580924,380.05276,411.59958,22.665808,8.479628,0.6487139,,,,,,,
2025-11-29,281.5,35.5,37.020985,248.5448,-83.38707,0.1831102,202.17871,37.364216,229.71129,-64.89679,0.18480787,202.17871,137.36769,222.87434,118.13026,-99.738075,136.05624,232.21577,117.13877,-90.39666,0.12410448,1011.74023,282.347,0.49752298,1000.2683,1019.6509,13.820635,,17.537798,607.606,254.08105,4.604026,598.8961,632.12335,13.478255,46.896305,2.5807896,439.1564,244.18225,7.4110765,386.38007,536.84235,17.911144,65.23807,1.0275338,258.39874,219.87117,10.486115,250.43823,266.57056,6.7777963,3.7582128
2025-11-29,281.5,36.5,34.05345,243.81738,-82.83168,0.17459802,195.03915,34.205364,229.03893,-68.205124,0.17537689,195.03917,130.87291,220.35852,113.246605,-98.82354,130.03963,233.72618,112.61609,-85.455864,8.170768,851.49963,270.3529,1.6382625,841.61646,868.9302,16.600418,,9.4738245,,,,,,,,0.061343957,316.3369,222.23102,9.446925,308.278,334.45822,,11.631666,1.0040259,247.14612,217.77856,10.6841135,243.70479,252.98956,5.0466056,2.7041261
2025-11-30,281.5,35.5,,,,,,54.650097,206.06738,-59.72574,0.2719022,200.99174,,,,,108.16424,318.6499,93.66342,-29.754705,50.83253,784.5148,265.85645,2.2486343,779.1251,826.1551,42.563873,34.50039,7.709612,639.2162,257.91177,3.983276,627.0367,671.93787,18.681732,76.58104,3.150943,376.52036,239.22697,7.98915,321.99777,469.96066,,51.425175,25.098726,259.7164,221.68845,10.411863,236.38092,327.28253,,38.316914
2025-11-30,281.5,36.5,,,,,,98.290794,207.42934,-111.88743,0.50709087,193.8327,,,,,53.3013,325.94644,46.97768,-16.61512,48.979095,752.01306,263.34702,2.554858,746.86066,807.7874,65.96755,66.18558,19.92646,627.2432,257.9291,4.06635,617.59503,710.2941,243.07721,56.68415,17.983953,405.75348,243.4847,7.345252,345.14157,605.6872,6.7441792,154.72792,7.5874805,,,,,,,
2025-12-01,281.5,35.5,,,,,,43.740246,170.67033,-14.556488,0.2188609,199.8541,,,,,129.35909,289.004,111.74228,-55.716297,0.59185886,,,,,,,,11.4580145,596.82715,258.36877,4.6133003,586.4445,618.98474,53.422634,,6.2217975,390.12552,241.08768,7.7394543,362.7794,458.85022,10.100832,133.9843,75.76063,248.33717,222.1039,10.743759,214.80623,343.5937,16.095545,53.59001
2025-12-01,281.5,36.5,,,,,,35.853077,184.79633,-27.973022,0.18607926,192.67638,,,,,129.15192,266.6864,112.70725,-67.7304,3.2867575,736.76245,263.82568,2.649574,733.31476,751.13074,19.427462,,6.13294,597.33984,256.7346,4.5113745,594.97156,608.77576,23.34075,,15.485008,369.60498,237.51688,8.042413,326.2961,439.85754,5.904402,89.57169,43.565266,240.66547,220.05325,10.9194565,217.74861,319.77014,,50.62852
2025-12-02,281.5,35.5,,,,,,119.050545,190.22014,-110.50419,0.59894675,198.7665,,,,,34.756886,315.79266,30.55783,-20.83547,16.922037,820.1046,268.47568,1.7538674,818.46875,939.65076,650.99805,,10.943761,597.75745,257.77512,4.4265857,519.2782,747.2926,436.7428,314.84064,18.910242,416.92447,249.08948,6.973823,349.96255,761.2442,,483.7561,32.925022,214.36969,216.85042,11.675585,186.17015,377.4042,,96.07784
2025-12-02,281.5,36.5,,,,,,99.27419,194.37703,-102.0803,0.5182112,191.57092,,,,,50.610676,306.82526,44.921783,-23.78556,16.416388,897.5808,271.8099,1.1719398,883.2545,921.17596,69.83087,1.1847512,15.145382,633.89014,259.32654,3.951617,631.40344,716.14886,311.01758,38.816788,14.325131,403.1102,247.37474,7.1824217,357.47345,694.2687,875.1763,427.10013,32.5352,212.72862,216.38977,11.6340685,189.59146,384.6843,,117.814285
2025-12-03,281.5,35.5,33.152164,252.20093,-87.6234,0.16766407,197.72969,34.018505,251.9954,-88.28421,0.1720455,197.7297,135.21436,230.0435,116.398125,-99.69779,135.20107,233.93126,116.38976,-95.81006,3.808035,950.58685,275.90186,0.56783223,944.78564,979.8896,17.868755,,0.078048386,,,,,,,,0.13794105,,,,,,,,0.0,,,,,,,
2025-12-03,281.5,36.5,33.25076,248.62799,-91.36162,0.17452897,190.51714,31.9037,247.75792,-89.144485,0.16745843,190.51714,129.60469,224.79608,112.93878,-98.525475,129.15965,226.48024,112.59976,-96.8413,1.5453643,948.78375,274.0324,0.574955,933.6733,969.601,41.304447,0.88739514,0.11017927,,,,,,,,0.10456308,,,,,,,,0.0,,,,,,,
2025-12-04,281.5,35.5,,241.25342,,,,94.64667,182.52635,-80.428635,0.48106414,196.74438,,262.70847,,-78.73465,63.002842,301.22385,55.206573,-40.21935,1.2485133,,,,,,,,3.548561,,,,,,,,13.249026,,,,,,,,52.81148,272.54202,228.6882,10.172853,227.24733,451.8471,,122.36773
2025-12-04,281.5,36.5,,240.11555,,,,95.74415,186.76204,-92.99053,0.50520444,189.51566,,249.15196,,-82.18612,55.891388,283.6776,49.59338,-47.66049,3.9939785,,,,,,,,4.2149496,,,,,,,,12.98112,393.0943,244.89804,7.579075,337.3299,461.72968,46.33032,,49.653065,276.30386,229.61125,9.967505,229.55159,439.69113,,108.60701
2025-12-05,281.5,35.5,,,,,,134.19743,166.78671,-105.17276,0.6853403,195.81139,,,,,15.942159,314.99625,14.0378065,-21.257261,2.3665094,717.0307,260.2117,2.8382242,675.91205,750.5613,14.475627,607.7621,4.7438283,569.8773,255.0636,5.0100236,530.2606,614.9777,16.383423,185.77846,22.649803,389.2771,244.6083,7.6262336,329.08585,473.5303,19.472012,101.4618,70.23806,264.4501,228.00835,10.313355,222.32028,513.5525,,578.334
2025-12-05,281.5,36.5,,,,,,121.303246,172.83911,-105.575005,0.6432887,188.56735,,,,,24.532211,300.64987,21.840876,-22.473928,2.3953545,712.2168,258.48444,2.9215517,589.72437,772.6566,18.562902,529.84625,5.3410945,600.4229,253.2998,4.457923,561.50574,640.48016,36.364162,276.4937,54.454468,357.85544,240.80276,8.218996,312.37326,517.74365,376.49658,142.26807,37.80907,278.51648,229.56645,9.873914,232.49818,497.4727,317.78226,298.88257
