sensor_id,datetime,Temperature,Relative.Humidity,hour,date_dt,week,GMaps_ID,randomize,treat_25,Shade,Sidewalk,St2Pole_in,COR_WIDTH,yr_repave,UHI_Qtile2,pct_treec,treatment_date,treatment_week,treatment_wave,sensor_direction,street_name,datetime_orig,cloud_type,temp_f_rdu_fill,dewpoint_f_rdu_fill,precip_in_rdu_fill,sunny,toh_rad_wm2_fill,avg_rad_wm2_fill,dt_rise,dt_set,daytime_hour,rh_pct,daylight_mins,sunny_hours,sfc_sw_down_wgt,sfc_sw_down_mean,daylight_mins_l1,sunny_hours_l1,sfc_sw_down_wgt_l1,sfc_sw_down_mean_l1,pair_data_missing,post,treat_post,date,time_unit
2968881,2026-07-02 14:00:00-04:00,101.2,41.3,14.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 14:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 14:20:00-04:00,100.9,40.7,14.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 14:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 14:40:00-04:00,100.5,41.5,14.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 14:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 15:00:00-04:00,99.2,41.3,15.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 15:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 15:20:00-04:00,100.5,42.3,15.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 15:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 15:40:00-04:00,101.6,40.3,15.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 15:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 16:00:00-04:00,99.2,42.4,16.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 16:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 16:20:00-04:00,103.2,39.3,16.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 16:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 16:40:00-04:00,102.7,40.1,16.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 16:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 17:00:00-04:00,100.2,41.8,17.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 17:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 17:20:00-04:00,99.1,44.6,17.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 17:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 17:40:00-04:00,100.6,42.1,17.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 17:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 18:00:00-04:00,99.5,44.6,18.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 18:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 18:20:00-04:00,99.5,45.2,18.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 18:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 18:40:00-04:00,96.9,48.6,18.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 18:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 19:00:00-04:00,95.2,50.5,19.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 19:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 19:20:00-04:00,94.7,51.7,19.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 19:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 19:40:00-04:00,93.6,54.3,19.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 19:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 20:00:00-04:00,92.4,55.2,20.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 20:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 20:20:00-04:00,91.3,56.7,20.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 20:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 20:40:00-04:00,90.3,58.4,20.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 20:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 21:00:00-04:00,89.2,60.8,21.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 21:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 21:20:00-04:00,88.3,62.4,21.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 21:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 21:40:00-04:00,87.7,63.6,21.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 21:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 22:00:00-04:00,87.1,64.8,22.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 22:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 22:20:00-04:00,86.6,66.0,22.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 22:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 22:40:00-04:00,86.1,66.2,22.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 22:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 23:00:00-04:00,85.9,66.0,23.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 23:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 23:20:00-04:00,85.5,65.4,23.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 23:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-02 23:40:00-04:00,85.1,64.4,23.0,2026-07-02,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-02 23:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-02,-13
2968881,2026-07-03 00:00:00-04:00,84.4,64.0,0.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 00:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 00:20:00-04:00,83.9,64.5,0.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 00:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 00:40:00-04:00,83.3,65.5,0.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 00:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 01:00:00-04:00,82.7,66.3,1.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 01:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 01:20:00-04:00,82.1,67.3,1.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 01:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 01:40:00-04:00,81.4,68.8,1.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 01:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 02:00:00-04:00,80.4,70.9,2.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 02:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 02:20:00-04:00,80.2,71.5,2.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 02:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 02:40:00-04:00,79.8,71.8,2.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 02:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 03:00:00-04:00,79.7,71.9,3.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 03:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 03:20:00-04:00,79.4,72.1,3.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 03:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 03:40:00-04:00,79.0,72.1,3.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 03:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 04:00:00-04:00,78.9,68.1,4.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 04:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 04:20:00-04:00,78.7,66.6,4.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 04:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 04:40:00-04:00,78.5,65.8,4.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 04:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 05:00:00-04:00,78.4,66.2,5.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 05:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 05:20:00-04:00,78.1,66.3,5.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 05:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 05:40:00-04:00,78.0,65.8,5.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 05:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 06:00:00-04:00,77.7,65.9,6.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 06:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 06:20:00-04:00,77.7,66.1,6.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 06:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 06:40:00-04:00,77.9,65.3,6.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 06:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 07:00:00-04:00,78.5,64.3,7.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 07:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 07:20:00-04:00,79.0,64.2,7.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 07:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 07:40:00-04:00,80.0,63.9,7.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 07:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 08:00:00-04:00,81.0,63.6,8.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 08:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 08:20:00-04:00,82.2,63.1,8.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 08:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 08:40:00-04:00,83.9,62.1,8.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 08:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 09:00:00-04:00,84.9,60.7,9.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 09:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 09:20:00-04:00,85.8,60.8,9.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 09:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 09:40:00-04:00,87.0,59.6,9.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 09:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 10:00:00-04:00,88.4,58.3,10.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 10:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 10:20:00-04:00,89.7,56.0,10.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 10:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 10:40:00-04:00,91.1,54.5,10.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 10:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 11:00:00-04:00,91.6,53.6,11.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 11:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 11:20:00-04:00,93.0,51.9,11.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 11:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 11:40:00-04:00,94.9,50.8,11.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 11:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 12:00:00-04:00,96.3,47.9,12.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 12:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 12:20:00-04:00,95.8,48.3,12.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 12:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 12:40:00-04:00,96.6,47.6,12.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 12:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 13:00:00-04:00,99.2,43.5,13.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 13:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 13:20:00-04:00,100.5,40.1,13.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 13:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 13:40:00-04:00,102.3,37.8,13.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 13:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 14:00:00-04:00,101.4,39.2,14.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 14:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 14:20:00-04:00,103.5,37.1,14.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 14:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 14:40:00-04:00,102.8,38.1,14.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 14:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 15:00:00-04:00,104.3,35.2,15.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 15:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 15:20:00-04:00,102.8,36.8,15.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 15:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 15:40:00-04:00,103.2,36.9,15.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 15:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 16:00:00-04:00,104.0,36.0,16.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 16:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 16:20:00-04:00,105.4,35.6,16.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 16:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 16:40:00-04:00,103.0,36.6,16.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 16:40:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 17:00:00-04:00,102.2,37.6,17.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 17:00:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
2968881,2026-07-03 17:20:00-04:00,103.5,37.5,17.0,2026-07-03,27,CAVALIER_LAWRENCE DR_MARINER CR,28,1,No,No,25,23,2022,2,0.855263157895,2025-10-07,40,3.0,W,CAVALIER,2026-07-03 17:20:00,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,2026-07-03,-13
