"GlobalID","COR_STREET","COR_BEGIN_","COR_END_DE","ST_TYPE_ST","COR_LENGTH","COR_ST_TYP","COR_WIDTH","DIRECTION_","LANE_COUNT","LEAF_ID","yr_repave","surface","street_id","treat_year","prev_treat","treat_25","pot_treat","pot_comp","sqyd_est","duke_poles","lite_poles","pole_est","sidewalks","any_poles","grid_code","LCZ_filter","LCZ_desc","UHI_Qtile","pct_treec","hw_af_hi_f","hw_af_t_f","hw_am_hi_f","hw_am_t_f","hw_pm_hi_f","hw_pm_t_f","UHI_Qtile2","repave_grp","weights","subclass","randomize","select_loc","GMaps_ID"
"bda77b2b-8be4-4db7-b483-cabf70959117","ELLERBE","BELMONT DR","GLENBROOK DR","Ln",583,10,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,1425.11111111111,"Yes","Yes",4,"No",1,6,"6","Open lowrise",5,0.58024691358,86.3356749737849,84.2823226178279,67.8329790459305,67.2115896256244,83.2352356207175,80.7419501132652,5,"newer",1,"1",109,FALSE,"ELLERBE_BELMONT DR_GLENBROOK DR"
"4a212310-e5e0-4a45-8d4d-beecf146cd80","FIESTA","HARPS MILL RD","GALA CT","Wy",376,22,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,919.111111111111,"No","Yes",1,"Yes",1,11,"A","Dense Trees (LCZ A)",5,0.983050847458,85.9868257103897,82.8789254165277,68.4560913458103,67.7642184001643,81.7387795797208,79.6946747942669,5,"newer",1,"116",82,FALSE,"FIESTA_HARPS MILL RD_GALA CT"
"6823a6aa-0223-4667-9b8b-0bfdd12007b3","FIESTA","GALA CT","MADIERA CT","Wy",1395,22,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,3410,"No","Yes",4,"No",1,6,"6","Open lowrise",2,0.937823834197,86.5791529453162,83.6042952682033,68.6113301479455,67.8919242512096,82.0828879385283,79.8378820708304,2,"newer",1,"67",31,TRUE,"FIESTA_GALA CT_MADIERA CT"
"44c78f0d-8214-424c-878a-a8a0b33a353d","FIESTA","MADIERA CT","BOLERO CR","Wy",481,22,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,1175.77777777778,"No","Yes",1,"No",1,6,"6","Open lowrise",2,0.773333333333,86.6037624065693,84.1120329636794,68.7588188464825,67.989886210515,83.2628223712628,80.7124561896691,2,"newer",1,"68",70,FALSE,"FIESTA_MADIERA CT_BOLERO CR"
"5e1c7072-b90d-4849-9d03-be6c0e48da0f","FOWLER","BROOKS AV","HARRIS ST","Av",292,2,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,713.777777777778,"Yes","Yes",2,"No",1,6,"6","Open lowrise",7,0.977272727273,85.769106315844,84.2927740848426,68.2825426043886,67.7252657341235,82.9399596705581,80.7171573060931,7,"newer",1,"29",57,FALSE,"FOWLER_BROOKS AV_HARRIS ST"
"8c4f4e7d-6032-4df0-b576-d9df238d6988","FOWLER","HARRIS ST","DIXIE TR","Av",684,2,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,1672,"Yes","Yes",4,"No",1,11,"A","Dense Trees (LCZ A)",8,0.990566037736,86.0146806743783,84.0376451519174,68.0140129411724,67.5085679175149,82.045066403671,80.1211616623569,8,"newer",1,"110",102,FALSE,"FOWLER_HARRIS ST_DIXIE TR"
"5f2e80c0-8dfb-47db-8832-06df8414aa47","AIRLINE","RIDGE RD","SANDIA DR","Dr",1060,8,22,0,2,"1A",2022,1,1,NA,0,1,1,0,2591.11111111111,"Yes","Yes",6,"No",1,11,"A","Dense Trees (LCZ A)",5,0.630136986301,85.6363744290075,84.0764830402125,68.2150977304048,67.485982235347,83.510979696969,81.3583608609493,5,"newer",1,"1",109,FALSE,"AIRLINE_RIDGE RD_SANDIA DR"
"7eb56e30-dc2d-4960-bcf0-87d62652bbf8","ASHBURTON","KAPLAN DR","WICKHAM RD","Rd",330,15,26,0,2,"1A",2022,1,4,NA,0,1,1,0,953.333333333333,"Yes","No",2,"No",1,6,"6","Open lowrise",6,0.586206896552,86.5863576889038,84.5462142944336,69.246457862854,68.5572477340698,84.6337007522583,81.5089710235596,6,"newer",1,"3",68,FALSE,"ASHBURTON_KAPLAN DR_WICKHAM RD"
"44aaa3ef-1879-420f-a79c-30029e174440","ASHBURTON","WICKHAM RD","NEWCASTLE RD","Rd",359,15,26,0,2,"1A",2022,1,4,NA,0,1,1,0,1037.11111111111,"Yes","No",3,"No",1,6,"6","Open lowrise",6,0.561403508772,86.6252374649048,84.4669298171997,69.0249921798706,68.3683834075928,84.3114580154419,81.0997488021851,6,"newer",1,"10",10,TRUE,"ASHBURTON_WICKHAM RD_NEWCASTLE RD"
"ac4902b6-ae1e-4533-a8c9-94d0f01f0859","ASHBURTON","NEWCASTLE RD","DUNBAR RD","Rd",566,15,26,0,2,"1A",2022,1,4,NA,0,1,1,0,1635.11111111111,"Yes","No",4,"No",1,6,"6","Open lowrise",6,0.975903614458,86.0655063629151,84.2618939717611,68.5093091328939,67.896950785319,83.8366451263428,80.6874137878418,6,"newer",1,"11",1,TRUE,"ASHBURTON_NEWCASTLE RD_DUNBAR RD"
"397f0275-ddd3-4076-96ff-628a45d6d63a","ASHBURTON","DUNBAR RD","LILES RD","Rd",594,15,26,0,2,"1A",2022,1,4,NA,0,1,1,0,1716,"Yes","No",2,"No",1,11,"A","Dense Trees (LCZ A)",6,0.965517241379,85.5282881689853,83.9502297073114,68.3301226506468,67.7292264094118,83.3858522508965,80.43097161465,6,"newer",1,"18",92,FALSE,"ASHBURTON_DUNBAR RD_LILES RD"
"b3353188-0dd7-4347-9385-50f051b85e37","ATLANTIC","MEADOW WOOD BV","HIGHWOODS BV","Av",1650,2,48,0,4,"1A",2020,1,NA,NA,0,0,0,1,8800,"Yes","Yes",6,"No",1,6,"6","Open lowrise",10,0.5,84.9438635310771,83.8808970007097,69.9586809525578,69.1697579140989,83.1007603236607,81.1220272372228,10,"older",1,"16",50,FALSE,"ATLANTIC_MEADOW WOOD BV_HIGHWOODS BV"
"6a6ed7e1-5420-4f8b-a7bc-e490483965fd","BOAZ","BAILEY DR","DARBY ST","Rd",297,15,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,726,"Yes","No",2,"No",1,6,"6","Open lowrise",8,0.384615384615,87.1094294956752,84.1740101405552,67.1872530255999,66.6857648577009,83.7663798740932,80.9838136945452,8,"newer",1,"61",62,FALSE,"BOAZ_BAILEY DR_DARBY ST"
"d0230486-a96c-4338-8fd8-dcb1f1ae0f20","BOLERO","CDS","FIESTA WY","Cr",225,5,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,550,"No","Yes",1,"No",1,6,"6","Open lowrise",2,0.825,86.4626095581055,84.082239074707,68.8732281494141,68.0270132446289,83.1100045776367,80.6969439697265,2,"newer",1,"69",52,FALSE,"BOLERO_CDS_FIESTA WY"
"ae018475-c7a6-4495-9f8c-22131597cb2e","BOUNDARY","N. PERSON ST","N. BLOODWORTH ST","St",471,18,32,0,2,"1A",2022,1,55,NA,0,1,1,0,1674.66666666667,"Yes","Yes",6,"Yes",1,6,"6","Open lowrise",10,0.736842105263,86.0546899942251,84.5101035191462,69.2317670675424,68.4681993631216,84.0311731191782,81.726277424739,10,"newer",1,"42",75,FALSE,"BOUNDARY_N. PERSON ST_N. BLOODWORTH ST"
"e2f1beb0-f63b-45ef-aeb1-e123bf441a94","BOUNDARY","N. BLOODWORTH ST","N. EAST ST","St",270,18,30,0,2,"1A",2022,1,55,NA,0,1,1,0,900,"Yes","Yes",1,"Yes",1,6,"6","Open lowrise",10,0.666666666667,86.9616296291351,85.0423769950867,69.4153788089752,68.6563227176666,84.22816157341,81.6041874885559,10,"newer",1,"47",23,TRUE,"BOUNDARY_N. BLOODWORTH ST_N. EAST ST"
"cb78fb4b-2cb6-41d9-90ac-90915a886571","BOUNDARY","N. EAST ST","ELM ST","St",489,18,30,0,2,"1A",2022,1,55,NA,0,1,1,0,1630,"Yes","Yes",5,"Yes",1,6,"6","Open lowrise",10,0.815789473684,87.1241401816314,85.198818710615,68.940129693949,68.2343217381891,84.4824767202701,81.5808371777804,10,"newer",1,"51",111,FALSE,"BOUNDARY_N. EAST ST_ELM ST"
"0b53177b-548d-4214-a23c-9b3306410508","BOUNDARY","ELM ST","ELM ST","St",203,18,30,0,2,"1A",2022,1,55,NA,0,1,1,0,676.666666666667,"Yes","Yes",2,"Yes",1,6,"6","Open lowrise",10,0.914285714286,87.2171586843637,85.30872462346,68.7106317373423,68.0136507474459,84.516850398137,81.5676609919621,10,"newer",1,"52",85,FALSE,"BOUNDARY_ELM ST_ELM ST"
"acb805f7-1a64-493a-a36d-97d42e6d1b6b","BOUNDARY","ELM ST","WATAUGA ST","St",278,18,30,0,2,"1A",2022,1,55,NA,0,1,1,0,926.666666666667,"Yes","Yes",1,"Yes",1,6,"6","Open lowrise",10,0.914893617021,87.0125837887035,85.1152837416705,68.9330758487477,68.1571700152229,84.4258716807646,81.4672043744255,10,"newer",1,"55",61,FALSE,"BOUNDARY_ELM ST_WATAUGA ST"
"771f40f4-fa1e-49a3-bd01-b8d18a615f84","BREWER","MILLS ST","MIAL ST","St",330,18,20,0,2,"1A",2021,1,NA,NA,0,0,0,1,733.333333333333,"Yes","No",2,"No",1,6,"6","Open lowrise",9,0.732142857143,86.4811350504557,84.4258506970528,69.0119891044421,68.1117262228941,84.2970410860502,81.6381442730243,9,"newer",1,"112",114,FALSE,"BREWER_MILLS ST_MIAL ST"
"e930e5e7-3d38-49d0-8730-4f62b159bb3a","BROOKHURST","CDS","HAVERHILL CT","Pl",276,12,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,674.666666666667,"Yes","No",4,"No",1,11,"A","Dense Trees (LCZ A)",7,0.813953488372,86.3392683086973,84.1855533484257,68.3663847952178,67.6414621526545,83.6130089037346,81.1715353763465,7,"newer",1,"50",39,FALSE,"BROOKHURST_CDS_HAVERHILL CT"
"77951f97-ca84-4258-84b5-38c1d70f4ca9","BROOKHURST","HAVERHILL CT","PURDUE ST","Pl",462,12,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,1129.33333333333,"Yes","No",2,"No",1,6,"6","Open lowrise",7,0.957746478873,86.4066979980469,84.2112757873535,68.3386701965332,67.6032218933105,83.4873072814941,81.1498468017578,7,"newer",1,"59",7,FALSE,"BROOKHURST_HAVERHILL CT_PURDUE ST"
"3c19573b-f953-4454-b4fc-b93ddd27444f","BROOKSIDE","WATAUGA ST","HOLDEN ST","Dr",1485,8,36,0,2,"1A",2021,1,NA,NA,0,0,0,1,5940,"Yes","Yes",9,"Yes",1,6,"6","Open lowrise",10,0.882075471698,86.561590026025,84.2183267502557,67.9546265894053,67.2265622923974,82.8136695809916,80.3231920514788,10,"newer",1,"51",111,FALSE,"BROOKSIDE_WATAUGA ST_HOLDEN ST"
"b35e9703-d11c-4687-910f-0ff7eb5f1728","BROOKSIDE","HOLDEN ST","MONROE DR","Dr",551,8,36,0,2,"1A",2021,1,NA,NA,0,0,0,1,2204,"Yes","Yes",5,"Yes",1,6,"6","Open lowrise",10,0.938271604938,86.6040360300165,84.2327789842037,68.1783785903663,67.5041827820895,83.0647024857371,80.5205451563785,10,"newer",1,"52",85,FALSE,"BROOKSIDE_HOLDEN ST_MONROE DR"
"d34e0f6c-1519-47cd-a144-6df120cd44d2","CALEDONIA","NORTHCLIFT DR","BELLOW ST","St",786,18,23,0,2,"1A",2022,1,9,NA,0,1,1,0,2008.66666666667,"No","Yes",1,"Yes",1,6,"6","Open lowrise",4,0.884955752212,85.5989813455721,83.327766418457,67.4740998803116,66.9440588602206,82.0854082805354,79.9091539150331,4,"newer",1,"77",94,FALSE,"CALEDONIA_NORTHCLIFT DR_BELLOW ST"
"f2b5e016-3b66-460a-80e8-340bee4f3ce2","ATLANTIC","NEW HOPE CHURCH RD","SINGLETON IND. DR","Av",774,2,50,0,5,"1A",2018,1,NA,NA,0,0,0,1,4300,"Yes","Yes",5,"Yes",1,8,"8","Large lowrise",10,0.0263157894737,86.2010264455536,85.431637234158,70.4721263367453,69.5009717588071,85.6207087010513,83.6233983922887,10,"older",1,"12",38,FALSE,"ATLANTIC_NEW HOPE CHURCH RD_SINGLETON IND. DR"
"b029c1a7-c09f-4399-a802-9e51d5592396","CRABTREE","BEG PVMT #1021","CHATHAM LN","Bv",147,4,34,0,2,"1A",2022,1,15,NA,0,1,1,0,555.333333333333,"Yes","No",1,"No",1,11,"A","Dense Trees (LCZ A)",7,1,86.426102031361,82.9415720159357,67.245210127397,66.7074779163707,80.6008349331942,79.1244486028498,7,"newer",1,"81",35,TRUE,"CRABTREE_BEG PVMT #1021_CHATHAM LN"
"9c796abf-c6e1-4cff-b97a-7a2a6fe74f69","CRABTREE","CHATHAM LN","CULPEPPER LN","Bv",424,4,34,0,2,"1A",2022,1,15,NA,0,1,1,0,1601.77777777778,"Yes","No",1,"No",1,11,"A","Dense Trees (LCZ A)",7,0.742424242424,86.6764813686939,83.4315495592483,67.3449353157206,66.7606946255298,80.8441954267786,79.3162773619307,7,"newer",1,"84",66,FALSE,"CRABTREE_CHATHAM LN_CULPEPPER LN"
"e03edb8e-015e-4b84-b661-1fcb9a4bde87","CRABTREE","CULPEPPER LN","REMINGTON RD","Bv",369,4,34,0,2,"1A",2022,1,15,NA,0,1,1,0,1394,"Yes","No",2,"No",1,11,"A","Dense Trees (LCZ A)",7,0.8,86.3417875708603,83.8010484648914,67.4121207260504,66.7413852970775,81.8468207382574,79.7211932670779,7,"newer",1,"85",67,FALSE,"CRABTREE_CULPEPPER LN_REMINGTON RD"
"d78c531c-8cc0-4928-9e74-dedf33d0e839","CRABTREE","REMINGTON RD","SOMERSET RD","Bv",324,4,34,0,2,"1A",2022,1,15,NA,0,1,1,0,1224,"Yes","No",1,"No",1,11,"A","Dense Trees (LCZ A)",7,1,86.2741033766005,83.7321912977431,67.4617644415961,66.7194803025987,82.1107385423448,79.9408694373237,7,"newer",1,"87",69,FALSE,"CRABTREE_REMINGTON RD_SOMERSET RD"
"f09ddc86-6c2f-4b61-9b59-d7b6dedd07a8","CRABTREE","SOMERSET RD","END PVMT #1313","Bv",147,4,34,0,2,"1A",2022,1,15,NA,0,1,1,0,555.333333333333,"Yes","No",1,"No",1,11,"A","Dense Trees (LCZ A)",7,1,86.2302776683461,83.5606720664284,67.443188753995,66.7305589155717,80.927113272927,79.1134137240323,7,"newer",1,"88",104,FALSE,"CRABTREE_SOMERSET RD_END PVMT #1313"
"bc7739f9-07df-41e8-8d1a-071d01215d40","BAILEY","GARNER RD","WALLER PL","Dr",314,8,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,767.555555555556,"Yes","No",2,"No",1,6,"6","Open lowrise",9,0,88.2160112785571,85.1553113532789,67.1940760756984,66.6665855176521,83.9437609585849,81.0279735218395,9,"newer",1,"63",34,FALSE,"BAILEY_GARNER RD_WALLER PL"
"6b567919-7d32-4ce4-ab3e-79c2f394f764","BAILEY","WALLER PL","CHARLES ST","Dr",231,8,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,564.666666666667,"Yes","No",1,"No",1,6,"6","Open lowrise",9,0.25641025641,87.3224350501751,84.627533222067,67.2614530366043,66.6708034646922,83.8911561637089,80.9712156098464,9,"newer",1,"38",56,FALSE,"BAILEY_WALLER PL_CHARLES ST"
"fd7dc15b-b399-4cb7-8581-8e96907ce626","BAILEY","CHARLES ST","HADLEY RD","Dr",303,8,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,740.666666666667,"Yes","No",2,"No",1,6,"6","Open lowrise",8,0.148148148148,86.9781916850322,84.3506853258288,67.2510596610404,66.6823276829075,83.582650674356,80.7607516726932,8,"newer",1,"31",14,TRUE,"BAILEY_CHARLES ST_HADLEY RD"
"4ea4c60d-cc26-4055-8b30-4760d7a20ca2","BAILEY","HADLEY RD","BOAZ RD","Dr",716,8,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,1750.22222222222,"Yes","No",5,"No",1,6,"6","Open lowrise",8,0.732673267327,86.9232960576597,83.9912959665492,67.0584697999816,66.5387491419695,83.1388796377873,80.6151236934938,8,"newer",1,"113",76,FALSE,"BAILEY_HADLEY RD_BOAZ RD"
"388925d2-d693-401b-934d-e56bec980152","CREPE MYRTLE","WINTERGREEN DR","CDS","Ct",754,6,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,1843.11111111111,"No","Yes",3,"Yes",1,6,"6","Open lowrise",4,1,86.6396181289464,84.2423767716917,67.4951655766735,66.9870726702965,82.9038719281758,80.5010923620773,4,"newer",1,"114",88,FALSE,"CREPE MYRTLE_WINTERGREEN DR_CDS"
"fbdae57d-d56c-4d5f-95a5-2daa614b2566","CHARLES","BAILEY DR","DOBY CR","St",486,18,26,0,2,"1A",2023,1,NA,NA,0,0,0,1,1404,"Yes","No",4,"No",1,6,"6","Open lowrise",8,0.373333333333,87.0812168121338,84.6719307532677,68.1264247894287,67.3183976686918,84.2952487652118,81.3157537900484,8,"newer",1,"86",96,FALSE,"CHARLES_BAILEY DR_DOBY CR"
"5741ae82-0778-4d97-beec-bb9fac7d30cf","CHARLES","DOBY CR","CALLOWAY DR","St",306,18,26,0,2,"1A",2023,1,NA,NA,0,0,0,1,884,"Yes","No",3,"No",1,6,"6","Open lowrise",8,0.615384615385,87.2091341291155,84.7018258231027,68.2091925484794,67.4934561593192,84.5720694405692,81.533160836356,8,"newer",1,"6",47,FALSE,"CHARLES_DOBY CR_CALLOWAY DR"
"01d25b6b-7e5e-4339-81c6-e93e0159ee81","CHATHAM","MILBURNIE RD","GLASCOCK ST","Ln",542,10,22,0,2,"1A",2022,1,14,NA,0,1,1,0,1324.88888888889,"Yes","No",2,"No",1,6,"6","Open lowrise",8,0.846153846154,86.7183606284005,84.5120588030134,68.6043866021292,67.8048283713205,83.2591960089547,80.6843846184867,8,"newer",1,"104",79,FALSE,"CHATHAM_MILBURNIE RD_GLASCOCK ST"
"b1a91bef-2cc3-4fef-a697-6bc28c3009b4","CHATHAM","GLASCOCK ST","BELGRADE DR","Ln",374,10,22,0,2,"1A",2022,1,14,NA,0,1,1,0,914.222222222222,"Yes","No",4,"No",1,11,"A","Dense Trees (LCZ A)",7,0.55,86.2138026310847,83.8888718042618,67.7518703754132,67.0852080125075,81.9268235426683,79.8714004907852,7,"newer",1,"105",2,TRUE,"CHATHAM_GLASCOCK ST_BELGRADE DR"
"5ccde23b-d9a4-4afc-9a6d-5773aef4c56e","CHATHAM","BELGRADE DR","LOXLEY PL","Ln",226,10,22,0,2,"1A",2022,1,14,NA,0,1,1,0,552.444444444444,"Yes","No",5,"No",1,11,"A","Dense Trees (LCZ A)",7,0.878048780488,86.0572930697737,83.5907916364999,67.4968495862237,66.905185304839,81.1105362464642,79.4140254053576,7,"newer",1,"106",110,FALSE,"CHATHAM_BELGRADE DR_LOXLEY PL"
"d11e5e66-f31d-4860-b20c-01ced686bc24","CHATHAM","LOXLEY PL","CASPAN ST","Ln",447,10,22,0,2,"1A",2022,1,14,NA,0,1,1,0,1092.66666666667,"Yes","No",5,"No",1,11,"A","Dense Trees (LCZ A)",7,0.927536231884,86.1094477971395,83.7795980771383,67.4690737724304,66.9098362922668,81.0974543889364,79.3090093930562,7,"newer",1,"107",83,FALSE,"CHATHAM_LOXLEY PL_CASPAN ST"
"1b3f7baa-bf41-4515-a25b-fb6d6d711c5a","CHATHAM","BELFAST DR","CRABTREE BV","Ln",438,10,22,0,2,"1A",2022,1,14,NA,0,1,1,0,1070.66666666667,"Yes","No",2,"No",1,11,"A","Dense Trees (LCZ A)",7,0.710144927536,86.4843998361141,83.6182660041971,67.2954075590093,66.7786482141373,81.0627936505257,79.3593517871613,7,"newer",1,"108",36,TRUE,"CHATHAM_BELFAST DR_CRABTREE BV"
"a26ecf2c-3852-478f-9806-82c3c953ea48","CHAVIS","E. DAVIE ST","E. CABARRUS ST","Wy",482,22,34,0,2,"1A",2021,1,NA,NA,0,0,0,1,1820.88888888889,"No","Yes",3,"Yes",1,6,"6","Open lowrise",10,0.376623376623,86.8172751206618,84.6679260547345,69.3777945591853,68.3736868638259,84.3615087362436,81.4654646653396,10,"newer",1,"72",43,FALSE,"CHAVIS_E. DAVIE ST_E. CABARRUS ST"
"4b555718-2f49-4b01-a442-d6e6c2a5753b","BATTERY","POOLE RD","PARRISH ST","Dr",636,8,22,0,2,"1A",2022,1,5,NA,0,1,1,0,1554.66666666667,"Yes","Yes",5,"No",1,6,"6","Open lowrise",10,0.802197802198,86.8604366245555,84.8405272071041,69.2803931165098,68.5361930505553,84.1387554567252,81.4147265989389,10,"newer",1,"109",106,FALSE,"BATTERY_POOLE RD_PARRISH ST"
"a80a01f4-b9ed-4550-a72e-155d9eaf9b8c","BATTERY","PARRISH ST","MERRYWOOD DR","Dr",445,8,22,0,2,"1A",2022,1,5,NA,0,1,1,0,1087.77777777778,"Yes","Yes",2,"No",1,6,"6","Open lowrise",10,0.952380952381,86.7508260553533,84.4855377890847,68.8541838906028,68.1394141804088,83.7771365425804,80.7249736785889,10,"newer",1,"110",102,FALSE,"BATTERY_PARRISH ST_MERRYWOOD DR"
"484332ca-46b7-434a-8eb6-962e7f3b6da7","BATTERY","MERRYWOOD DR","E. MARTIN ST","Dr",850,8,22,0,2,"1A",2022,1,5,NA,0,1,1,0,2077.77777777778,"Yes","Yes",3,"No",1,6,"6","Open lowrise",10,0.690476190476,86.662484501185,84.175017367588,68.4673583641481,67.7975292420119,82.7738992069544,80.3090907750505,10,"newer",1,"111",3,TRUE,"BATTERY_MERRYWOOD DR_E. MARTIN ST"
"156f5e37-917f-45ef-b41e-50030719e5ff","BATTERY","E. MARTIN ST","MILLER ST","Dr",217,8,22,0,2,"1A",2022,1,5,NA,0,1,1,0,530.444444444444,"Yes","Yes",1,"No",1,6,"6","Open lowrise",10,0.594594594595,86.3020559240271,84.5729932431821,68.3251331470631,67.7672415839301,83.1181329797815,80.5637769345884,10,"newer",1,"112",114,FALSE,"BATTERY_E. MARTIN ST_MILLER ST"
"f962fea9-5518-4fe6-a952-60a4b160aa9a","BATTERY","MILLER ST","E. DAVIE ST","Dr",482,8,22,0,2,"1A",2022,1,5,NA,0,1,1,0,1178.22222222222,"Yes","Yes",1,"No",1,6,"6","Open lowrise",10,0.845070422535,85.8364262483558,84.0031106131417,68.246030067911,67.6970440611547,82.4832656237544,80.2550967469507,10,"newer",1,"113",76,FALSE,"BATTERY_MILLER ST_E. DAVIE ST"
"0f575eae-d95a-4150-8a41-f60de0dcf76f","COBBLESTONE","CHRISDALE CT","CDS","Ct",350,6,22,0,2,"1A",2020,1,NA,NA,0,0,0,1,855.555555555556,"Yes","Yes",1,"Yes",1,6,"6","Open lowrise",5,1,85.2902166005728,83.7328456156963,68.1760567330026,67.4283954517261,82.7649554690799,80.693098532187,5,"older",1,"27",99,TRUE,"COBBLESTONE_CHRISDALE CT_CDS"
"b7d4292a-8aa1-4913-9d5b-98e6f5ee3634","BEDFORD","BROOKS AV","DIXIE TR","Av",822,2,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,2009.33333333333,"Yes","Yes",14,"Yes",1,6,"6","Open lowrise",7,0.875,86.6045116648955,84.7724124684053,68.7398593678194,68.0117351756376,83.9103895299575,81.3028340956744,7,"newer",1,"106",110,FALSE,"BEDFORD_BROOKS AV_DIXIE TR"
"c8f3d64b-f77a-446a-965d-1e3e67f23eae","DARBY","HADLEY RD","BATES ST","St",313,18,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,765.111111111111,"Yes","No",1,"No",1,6,"6","Open lowrise",8,0.188679245283,87.0516738891602,84.686605711241,68.3684659390836,67.5078520903716,84.2775709822371,81.2371170456345,8,"newer",1,"64",18,FALSE,"DARBY_HADLEY RD_BATES ST"
"56187daf-5c98-4fcf-b73e-50694ee68a7b","DARBY","BATES ST","BOAZ RD","St",321,18,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,784.666666666667,"Yes","No",2,"No",1,6,"6","Open lowrise",8,0.0980392156863,87.1876948765346,84.5211907523019,67.6668751307896,67.0711759294782,83.9200616019113,81.0307904924665,8,"newer",1,"30",5,TRUE,"DARBY_BATES ST_BOAZ RD"
"3a74522b-9d55-4399-882f-cfac3c8567be","DARBY","BOAZ RD","S. STATE ST","St",915,18,22,0,2,"1A",2023,1,NA,NA,0,0,0,1,2236.66666666667,"Yes","Yes",4,"Yes",1,6,"6","Open lowrise",8,0.5625,86.3235446266506,83.4657172327456,67.316288077313,66.8102638410485,83.5149789893109,80.7781965836235,8,"newer",1,"43",37,TRUE,"DARBY_BOAZ RD_S. STATE ST"
"f17cb4e8-8a40-4827-a6d8-e1e10df67890","BELLOW","SHILOH CT","CLARE CT","St",479,18,22,0,2,"1A",2022,1,7,NA,0,1,1,0,1170.88888888889,"No","Yes",1,"Yes",1,11,"A","Dense Trees (LCZ A)",4,0.987012987013,85.6856675989488,83.3327762379366,67.41004225787,66.9030363793467,81.4215206071442,79.5332275091433,4,"newer",1,"114",88,FALSE,"BELLOW_SHILOH CT_CLARE CT"
"14423550-64b6-4342-88f8-492b561f503f","BELLOW","CLARE CT","CALEDONIA ST","St",350,18,22,0,2,"1A",2022,1,7,NA,0,1,1,0,855.555555555556,"No","Yes",2,"Yes",1,6,"6","Open lowrise",4,1,85.9511108398438,83.6344422560472,67.3144134130233,66.8208312988281,82.2654847365159,79.9345131898538,4,"newer",1,"115",9,TRUE,"BELLOW_CLARE CT_CALEDONIA ST"
"7dbc75fd-a1f9-4ac0-b0a4-13a907cd9593","BELLOW","CALEDONIA ST","CDS","St",130,18,22,0,2,"1A",2022,1,7,NA,0,1,1,0,317.777777777778,"No","Yes",1,"Yes",1,6,"6","Open lowrise",4,1,85.6097010562294,83.1729033620734,67.4638278358861,66.9596605802837,82.0983726099918,79.9471146432977,4,"newer",1,"116",82,FALSE,"BELLOW_CALEDONIA ST_CDS"
"e01bdeea-0b0a-4bc5-a22a-2d1aff016f0a","DAVIE E.","S. EAST ST","CHAVIS WY","St",312,18,34,3,2,"1A",2022,1,NA,NA,0,0,0,1,1178.66666666667,"Yes","Yes",3,"Yes",1,6,"6","Open lowrise",10,0.0612244897959,86.6672787385828,84.7517150430118,70.4681075601017,69.5383684494916,84.8090535332175,82.3028822506175,10,"newer",1,"54",27,TRUE,"DAVIE E._S. EAST ST_CHAVIS WY"
"bbf24017-87cc-47f2-8766-cdecd0ca8a21","DAVIE E.","CHAVIS WY","S. SWAIN ST","St",652,18,26,3,2,"1A",2023,1,NA,NA,0,0,0,1,1883.55555555556,"Yes","Yes",7,"Yes",1,6,"6","Open lowrise",10,0.553191489362,87.3502715139678,85.016871250037,69.2293289646958,68.3012204025731,84.2118018179229,81.406579913515,10,"newer",1,"47",23,TRUE,"DAVIE E._CHAVIS WY_S. SWAIN ST"
"1ff28efa-8157-45a8-894a-28e581f7ffb7","DAVIE E.","S. SWAIN ST","S. HAYWOOD ST","St",336,18,26,3,2,"1A",2023,1,NA,NA,0,0,0,1,970.666666666667,"Yes","Yes",5,"Yes",1,6,"6","Open lowrise",10,0.115384615385,87.3126233075116,85.4737734407992,69.1300226159998,68.1262468905063,84.5948822433884,81.5461739205025,10,"newer",1,"24",46,FALSE,"DAVIE E._S. SWAIN ST_S. HAYWOOD ST"
"6c437a21-de64-4eba-a429-b95806e8b19b","DAVIE E.","S. HAYWOOD ST","ALSTON ST","St",292,18,26,3,2,"1A",2023,1,NA,NA,0,0,0,1,843.555555555555,"Yes","Yes",5,"Yes",1,6,"6","Open lowrise",10,0,87.1054196077235,85.3772013047162,69.2826645795037,68.2637690375833,84.7497614692239,81.5921260609346,10,"newer",1,"21",101,FALSE,"DAVIE E._S. HAYWOOD ST_ALSTON ST"
